,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s6_5d_a_rep_trace_similarity,logit_excluded_loss_s6_5d_a_rep,logit_restricted_loss_s6_5d_a_rep,percent_x_embed_s6_5d_a_rep,percent_y_embed_s6_5d_a_rep,percent_unembed_s6_5d_a_rep,percent_hidden_x_s6_5d_a_rep,percent_hidden_y_s6_5d_a_rep,percent_hidden_xy_s6_5d_a_rep,total_percent_hidden_s6_5d_a_rep,hidden_excluded_loss_s6_5d_a_rep,hidden_restricted_loss_s6_5d_a_rep,logit_s6_5d_b_rep_trace_similarity,logit_excluded_loss_s6_5d_b_rep,logit_restricted_loss_s6_5d_b_rep,percent_x_embed_s6_5d_b_rep,percent_y_embed_s6_5d_b_rep,percent_unembed_s6_5d_b_rep,percent_hidden_x_s6_5d_b_rep,percent_hidden_y_s6_5d_b_rep,percent_hidden_xy_s6_5d_b_rep,total_percent_hidden_s6_5d_b_rep,hidden_excluded_loss_s6_5d_b_rep,hidden_restricted_loss_s6_5d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_hidden_xy_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
535,47.82959473402176,59.19597670316512,0.02313850447535515,0.0004436728486325592,54.649423915507775,0.00043617658,0.00043617658,0.0005542343,2.3574555e-14,2.3574555e-14,2.3574555e-14,7.0723666e-14,48.97661341461241,52.93491770811991,0.020130614,48.00072083272172,52.46210893079098,0.0056697438,0.0056697438,0.01199265,0.0043517314,0.0037872181,6.71793e-05,0.008206128,49.44907269192185,52.46382651459016,0.0024094565,47.93331614402927,52.5300321626525,0.036897317,0.036897317,0.0379519,0.014909653,0.015282079,1.749706e-05,0.030209228,49.3777466335638,52.535288540898506,0.002439245,47.9345959987177,52.52874698355203,0.038026396,0.038026396,0.03918976,0.015335621,0.014599,1.7284101e-05,0.029951906,49.37816529631954,52.53478133835655,0.0018855077,47.9107687586925,52.552637998837156,0.03401669,0.03401669,0.035273146,0.01437953,0.0135621615,1.2922397e-05,0.027954616,49.35625023914778,52.5569211605695,0.0024618884,47.93557173951792,52.52777012833729,0.036275387,0.036275387,0.038324997,0.0149344485,0.014348845,1.998736e-05,0.02930328,49.37835042841861,52.53471254788191,0.00042661309,48.1067040079103,52.35586936182995,49.54787483119887,52.364529359168515,1.130459443207055,0,0.037509408,8.716666e-05,0.04194513,0.04194513,0.050317645,203
526,47.69164494114682,59.20741633656087,0.024011382833123207,0.0004886831156909466,54.60110777839526,0.00043271563,0.00043271563,0.0005536508,2.1855984e-14,2.1855984e-14,2.1855984e-14,6.556795e-14,48.87682350216522,52.93712311510743,0.03405825,47.9829325933144,52.34135178394923,0.007106272,0.007106272,0.01571068,0.0059687262,0.0051511344,0.00013671382,0.011256575,49.47146309661764,52.34520518220517,0.0024336963,47.7978895469712,52.52749057526445,0.036861766,0.036861766,0.03793568,0.014997088,0.015125297,1.7477561e-05,0.030139862,49.28422775262381,52.53286460962795,0.0024650022,47.79925325445283,52.5261207059532,0.03799276,0.03799276,0.039151944,0.015366326,0.014426265,1.7280589e-05,0.029809872,49.28469076246169,52.53230336269398,0.0018993223,47.77456907424035,52.55087441958245,0.033956192,0.033956192,0.03510218,0.014402448,0.013394999,1.2929985e-05,0.027810378,49.26199965568399,52.55524089706671,0.0024834287,47.80005959437479,52.52531445788123,0.036236793,0.036236793,0.038237236,0.014996972,0.014197028,2.0018697e-05,0.029214019,49.28471276394631,52.53240960554031,0.0011817385,48.09135863550713,52.23265656038915,49.5725434250851,52.243605060461476,1.133294998843211,0,0.040470593,0.00015673251,0.043343063,0.043343063,0.053947918,206
475,47.56230238644949,59.14608004207777,0.024758875370025635,0.0005497685051523149,54.512568979826455,0.00043012507,0.00043012507,0.00055410224,2.6805786e-14,2.6805786e-14,2.6805786e-14,8.0417355e-14,48.779789858121475,52.93936347424451,0.051321596,48.00150534548943,52.19285723737163,0.008489831,0.008489831,0.019267611,0.0076299133,0.0067298347,0.00024179672,0.0146015445,49.517555126736184,52.20001646457854,0.0024344693,47.66967198208459,52.52635297519061,0.0368212,0.0368212,0.03787459,0.014804062,0.015215982,1.7412885e-05,0.030037455,49.18617512866238,52.53178167776209,0.002468017,47.67114870960708,52.52486981425175,0.03795425,0.03795425,0.03907662,0.015142629,0.0145053845,1.726419e-05,0.029665278,49.18672219416186,52.53113246709881,0.001898701,47.646050727415606,52.55004064588872,0.03390015,0.03390015,0.034952357,0.0141855255,0.013456708,1.2882748e-05,0.027655115,49.16368416293257,52.55443073644163,0.0024868222,47.671980569232346,52.5240384701549,0.036198203,0.036198203,0.038136933,0.014800961,0.014284772,2.0038135e-05,0.029105771,49.186749051001634,52.53123717847464,0.0026557134,48.1112009794437,52.0828859793637,49.61979784153648,52.09724392075959,1.1353015167566163,0,0.043707315,0.00026183485,0.044688035,0.044688035,0.057404544,208
67,47.3790041017525,59.00092272395337,0.025708913803100586,0.0005690586403943598,54.35215527507303,0.00042757893,0.00042757893,0.0005556865,2.5842174e-14,2.5842174e-14,2.5842174e-14,7.752652e-14,48.62960891813541,52.959629244386164,0.0809402,48.06989800661501,51.94094937407356,0.010340221,0.010340221,0.024052957,0.010303758,0.009040046,0.00045907946,0.019802883,49.62688191355384,51.955165527891715,0.002417178,47.48707160084798,52.525640668140404,0.036758307,0.036758307,0.03775861,0.014808654,0.015042827,1.7278408e-05,0.02986876,49.05006295358446,52.53110687180078,0.0024524082,47.48864341283186,52.52406160862899,0.03789653,0.03789653,0.038942907,0.015122312,0.014340752,1.7149037e-05,0.029480213,49.050681790288735,52.530379396522534,0.0018825115,47.463176109382395,52.54960622156681,0.03383076,0.03383076,0.034760714,0.014161195,0.0132885715,1.2780646e-05,0.027462548,49.027331385142176,52.55400484452869,0.0024699906,47.489432846874905,52.52327358447179,0.03613691,0.03613691,0.03798704,0.014792852,0.014121347,1.9968385e-05,0.028934166,49.05064532590894,52.53055329012888,0.006572818,48.180353807662414,51.830213246374335,49.7298051456327,51.85170903428325,1.1378780723494226,0,0.04873705,0.00047904783,0.04647713,0.04647713,0.062039994,210
551,47.11083635440238,58.72228878852994,0.026784338057041168,0.0006783693679608405,54.077707814878906,0.0004256288,0.0004256288,0.0005592803,2.5159433e-14,2.5159433e-14,2.5159433e-14,7.54783e-14,48.3890236994297,52.994072636093215,0.13173765,48.229054622653365,51.517019743729854,0.012723336,0.012723336,0.030534962,0.014318438,0.012551498,0.00092324644,0.027793182,49.82881829517181,51.54687202518399,0.002364989,47.21890253660916,52.52562332511911,0.036667753,0.036667753,0.037568755,0.014745651,0.014853301,1.6997064e-05,0.029615948,48.836115830092396,52.5311008929636,0.0024010525,47.220547342496054,52.52397097750434,0.037814252,0.037814252,0.038728517,0.015034373,0.014160915,1.6896862e-05,0.029212184,48.83679037318475,52.530307520038754,0.0018407088,47.19495520268603,52.54964575993677,0.033748202,0.033748202,0.034509614,0.014065163,0.013100774,1.2627793e-05,0.027178565,48.81335908603051,52.55403595910913,0.002416598,47.22126222027545,52.52325877344878,0.036050916,0.036050916,0.03776757,0.014702976,0.013924924,1.9755056e-05,0.028647654,48.836662095958424,52.53058560018526,0.017375395,48.33952470704765,51.40626877398979,49.931714650418634,51.443447453141744,1.141492098522718,0,0.056440838,0.0009430015,0.04877425,0.04877425,0.068302535,212
39,46.444998156969085,57.95002357203613,0.028800155967473984,0.0008166152401827276,53.34801340600932,0.00042498938,0.00042498938,0.0005774887,2.4332058e-14,2.4332058e-14,2.4332058e-14,7.2996175e-14,47.785131914161475,53.00292421513744,0.26766568,48.6932532746762,50.42830220508671,0.017229578,0.017229578,0.04415764,0.023465972,0.021017393,0.002680464,0.04716383,50.287175112689866,50.5184233027887,0.0021793148,46.55170415176506,52.52694555134372,0.036473215,0.036473215,0.037112094,0.01435564,0.014619115,1.6240889e-05,0.028990995,48.19973860897808,52.53234868914636,0.0022134096,46.5533708530826,52.525270995687826,0.03764318,0.03764318,0.038227737,0.01459915,0.0139508825,1.612978e-05,0.028566163,48.20045673165789,52.5315082128584,0.0017015922,46.528324003884194,52.55040991320181,0.033604268,0.033604268,0.033992976,0.013641286,0.012889865,1.2265462e-05,0.026543416,48.177529961029535,52.55474458382636,0.002228158,46.55410182581199,52.524546663165886,0.035882667,0.035882667,0.03727856,0.014283545,0.013696909,1.9061727e-05,0.027999517,48.200274919571456,52.531851270959116,0.071662426,48.80244208966909,50.31883920864584,50.38883750188995,50.41626233360688,1.1494311733896094,0,0.07516335,0.0026995256,0.053112246,0.053112246,0.0814362,215
333,45.8279920741353,57.205499354658954,0.02989969216287136,0.0009130658581852913,52.6544964424495,0.0004298992,0.0004298992,0.00061051844,2.6709034e-14,2.6709034e-14,2.6709034e-14,8.01271e-14,47.225738818770395,53.0941204088708,0.40040976,49.22017602382547,49.42165217780138,0.020665225,0.020665225,0.056012727,0.0321099,0.029486759,0.0052632797,0.06685994,50.82179361591906,49.59693997546368,0.0019504176,45.933084537578125,52.528528366660794,0.03632121,0.03632121,0.036687143,0.013925329,0.014433544,1.5533275e-05,0.028374406,47.62688101135003,52.53382714284414,0.0019805538,45.934705891856666,52.526898977235305,0.03750767,0.03750767,0.037768055,0.014128639,0.013780924,1.5382775e-05,0.027924946,47.627586483360545,52.532995411074964,0.0015269681,45.91027888637954,52.55142437230467,0.033498712,0.033498712,0.03355044,0.0132053895,0.012735524,1.188374e-05,0.025952797,47.60519975473566,52.555699109575215,0.0019933484,45.93540714278879,52.526207238710924,0.03575355,0.03575355,0.036835898,0.013835601,0.0135237705,1.8309498e-05,0.02737768,47.62733786763604,52.53341774983715,0.160342,49.32771393565282,49.31384978907892,50.92192547758251,49.496340330161956,1.1557521015306098,0,0.09423762,0.005281589,0.056418773,0.056418773,0.09284863,217
30,44.789013193335286,55.937803535798764,0.03064236231148243,0.0010416667209938169,51.47828739881337,0.00045151185,0.00045151185,0.00073077856,2.8114253e-14,2.8114253e-14,2.8114253e-14,8.434276e-14,46.32849048532454,53.28918567483979,0.6078026,50.10648980775796,48.05997227843324,0.025611874,0.025611874,0.07689331,0.04766561,0.044707403,0.012288918,0.104661934,51.69172347913582,48.40744119151334,0.0015287348,44.891546844809326,52.531043717733084,0.03611602,0.03611602,0.035931382,0.013295063,0.013930104,1.4364109e-05,0.027239531,46.62124755893526,52.53613432659541,0.0015446619,44.89261311365746,52.52997122529353,0.037307948,0.037307948,0.03693304,0.013415424,0.013295911,1.4098784e-05,0.026725434,46.62142789018901,52.535830526486585,0.0011966105,44.86928199536153,52.55340900035798,0.03335031,0.03335031,0.032773964,0.01255145,0.012292502,1.1135074e-05,0.024855088,46.60000491617387,52.55758202809685,0.0015526606,44.89316484035311,52.5294326520343,0.0355717,0.0355717,0.03603447,0.0131620765,0.013057814,1.6832562e-05,0.026236722,46.621061963105966,52.536379493488845,0.3694326,50.21082080573992,47.955394938472246,51.78893763092568,48.30979047583199,1.1578978709043015,0,0.13089865,0.0123057505,0.061183576,0.061183576,0.11292778,220
444,44.15413786378647,55.16474680634298,0.03140914440155029,0.0010995370103046298,50.76050322932036,0.0004766852,0.0004766852,0.00087942614,2.5434985e-14,2.5434985e-14,2.5434985e-14,7.6304956e-14,45.789474608830865,53.59359534455951,0.71307445,50.58921450052302,47.54510974373738,0.02840493,0.02840493,0.09114541,0.058434807,0.054661155,0.018787809,0.13188377,52.216890080889186,47.960879922154575,0.0012788044,44.25535933109759,52.53233576835145,0.036014527,0.036014527,0.035426468,0.012974552,0.013458941,1.3709964e-05,0.026447203,46.01592280169185,52.53729560022158,0.0012847516,44.255829473049836,52.531863024719534,0.037203178,0.037203178,0.03634709,0.013046261,0.012839301,1.3350641e-05,0.025898913,46.01552302452304,52.53758369317261,0.0009996888,44.23327831912798,52.55452298977754,0.03326392,0.03326392,0.03224219,0.012206248,0.011855999,1.067118e-05,0.024072917,45.99481648702886,52.558631760096546,0.0012931144,44.2565078429589,52.53119831953229,0.035481818,0.035481818,0.035474516,0.012806543,0.012613555,1.5903823e-05,0.025436003,46.015313895791266,52.53796056985957,0.50848114,50.691792279123625,47.442298535847094,52.31254694930019,47.86480402864011,1.1525117030320426,0,0.15731977,0.018803712,0.06388675,0.06388675,0.12661994,222
454,43.64159601086144,54.5507420348661,0.031751543283462524,0.00106095673982054,50.18708362526425,0.0005076849,0.0005076849,0.0010719427,2.7565673e-14,2.7565673e-14,2.7565673e-14,8.269702e-14,45.33724531525891,53.8174786996212,0.78762925,50.82846917391784,47.29826720472292,0.030689731,0.030689731,0.104557775,0.067578435,0.06330787,0.025765365,0.15665166,52.509717278710724,47.70776200772927,0.001094942,43.74202117473909,52.53311781649865,0.03594447,0.03594447,0.034955733,0.012648388,0.013100587,1.3222601e-05,0.025762198,45.525612862820324,52.53797066040586,0.0010947403,43.742001755759944,52.533136367622035,0.037128597,0.037128597,0.0357855,0.01268854,0.012490675,1.2776567e-05,0.02519199,45.524728079870115,52.53875398875575,0.00085335213,43.71987522571151,52.55537437355611,0.033190556,0.033190556,0.031741343,0.011856252,0.01150533,1.0304436e-05,0.023371886,45.50442024993921,52.5594220523238,0.0011042544,43.74289230109587,52.532259952584994,0.035420515,0.035420515,0.034941252,0.012451454,0.012264186,1.5204302e-05,0.024730844,45.52475861236986,52.53887960030991,0.6203641,50.929993576626316,47.196516999601336,52.60447650932722,47.61260282243842,1.1457206453993298,0,0.1813825,0.02578057,0.066110246,0.066110246,0.13949902,224
51,43.128138568566825,53.96449026544526,0.03310667723417282,0.0011027520522475243,49.62994958669388,0.0005538886,0.0005538886,0.0013225286,2.811545e-14,2.811545e-14,2.811545e-14,8.434635e-14,44.874251113959325,53.95818357659725,0.8555371,50.9399836391403,47.159306408597494,0.03342152,0.03342152,0.12260559,0.07813809,0.07339416,0.035660524,0.18719277,52.70275406605598,47.50051710048949,0.00091235223,43.22845972332392,52.53320527201442,0.035883527,0.035883527,0.03432004,0.012226434,0.0126814535,1.2796577e-05,0.024920683,45.04476935530591,52.538005691308626,0.000909174,43.22811034472256,52.53355633161005,0.03705434,0.03705434,0.035026096,0.0122470725,0.01209552,1.2270604e-05,0.024354864,45.04357004626034,52.539112581480374,0.00070655684,43.20584121918452,52.55593883922915,0.033098757,0.033098757,0.031059682,0.011390885,0.011067674,9.950708e-06,0.02246851,45.02313523921816,52.55993213555424,0.0009177893,43.22907415676885,52.5326046943544,0.035360906,0.035360906,0.034220178,0.012006153,0.0118417265,1.46594675e-05,0.023862539,45.04368526404412,52.53914370125075,0.73194677,51.041165842288706,47.05790125292008,52.79724946372601,47.405621057626306,1.13835636073296,0,0.21105531,0.035675183,0.06878243,0.06878243,0.15682577,227
341,42.92684991203442,53.76131146388729,0.0333670936524868,0.0010802468750625849,49.42752684314615,0.00057774386,0.00057774386,0.0014154996,3.7194565e-14,3.7194565e-14,3.7194565e-14,1.11583696e-13,44.711943688980455,53.917380423673805,0.88166475,50.97555534425449,47.12582944470257,0.03492129,0.03492129,0.13354573,0.08369734,0.077917434,0.041279614,0.20289439,52.78166399847514,47.440969324116615,0.00083297945,43.02787642269186,52.53248972324793,0.03586006,0.03586006,0.03392299,0.012056742,0.012384301,1.2710027e-05,0.024453754,44.87170218360462,52.53734308889821,0.00082784035,43.02725224019418,52.533115873966096,0.03702035,0.03702035,0.034568965,0.012081525,0.011830949,1.2154326e-05,0.023924628,44.8702516672228,52.53870548438156,0.0006422871,43.00475700279133,52.55572593272497,0.033046614,0.033046614,0.030648304,0.011187199,0.01075963,9.809724e-06,0.02195664,44.849628010963905,52.55971999737655,0.000835548,43.028203920301614,52.53217676453385,0.03533583,0.03533583,0.033780023,0.011847608,0.011556827,1.4531666e-05,0.023418967,44.870354724821304,52.53874767714904,0.7773352,51.077160955402,47.02399704426308,52.87655066944987,47.34567538020911,1.1355062744835185,0,0.22631335,0.041294146,0.07025712,0.07025712,0.16732575,229
269,42.73639591363834,53.62924850596384,0.034481097012758255,0.0010513117304071784,49.272107469033635,0.000599871,0.000599871,0.0014920329,3.301751e-14,3.301751e-14,3.301751e-14,9.9052534e-14,44.57933162514186,53.84425329239287,0.90432423,51.11173535072433,47.10469239130005,0.03684074,0.03684074,0.14854701,0.08977139,0.08298675,0.048047572,0.2208057,52.97144197097078,47.4181028825853,0.0007509438,42.83919774424817,52.5306958212929,0.035831787,0.035831787,0.03335882,0.011796885,0.012076859,1.2723553e-05,0.023886468,44.729426594411834,52.53569981296077,0.00074437005,42.83829823019839,52.53159997510556,0.0369917,0.0369917,0.033950202,0.011852866,0.011565632,1.2206811e-05,0.023430703,44.72769944480389,52.53733649832883,0.000576888,42.81537696816231,52.554637429885595,0.032981448,0.032981448,0.030105643,0.010907741,0.01043283,9.691576e-06,0.021350263,44.70672612383215,52.55869923221079,0.0007505994,42.83916696600376,52.530743189915256,0.035312362,0.035312362,0.033177845,0.011635894,0.01126359,1.4538146e-05,0.022914022,44.72774413128702,52.537444016951284,0.8178043,51.21476414410141,47.001426622397965,53.06763113801039,47.32149754157682,1.1332956751600054,0,0.24371973,0.048062112,0.07215311,0.07215311,0.18172485,232
143,42.63442008763438,53.5912677224234,0.03501639887690544,0.0009902262827381492,49.2085286685078,0.00060682994,0.00060682994,0.0015464062,3.2110636e-14,3.2110636e-14,3.2110636e-14,9.6331905e-14,44.4978066817962,53.8190076865096,0.9128834,51.22600837639427,47.09874967163933,0.037909675,0.037909675,0.1572597,0.0920481,0.08557726,0.05140152,0.22902688,53.138561989993335,47.40004243943667,0.00071303186,42.73841324831045,52.529493312807055,0.03580624,0.03580624,0.03302449,0.011593566,0.011979877,1.2734737e-05,0.023586178,44.66198052831484,52.534613023480546,0.0007082388,42.73771245347391,52.53019566907363,0.0369866,0.0369866,0.03359758,0.011683188,0.011498399,1.23158125e-05,0.023193903,44.66043532501835,52.53605747455877,0.0005482426,42.71438588768032,52.55364328630366,0.032950725,0.032950725,0.029794523,0.010722122,0.010337266,9.655487e-06,0.021069044,44.6391085998766,52.557779935071096,0.0007142866,42.73861120477585,52.529309439364404,0.03530288,0.03530288,0.032825228,0.011475149,0.011187739,1.4630437e-05,0.022677518,44.6605283962726,52.53612252645853,0.83335793,51.3304618991627,46.99405054505207,53.23606380642083,47.302108343624795,1.1329572739783857,0,0.2517044,0.051416148,0.07321256,0.07321256,0.19008493,234
219,42.50453899759302,53.58229924221501,0.03632330521941185,0.0010255915112793446,49.15119514436622,0.0006085476,0.0006085476,0.001633961,3.2532303e-14,3.2532303e-14,3.2532303e-14,9.759691e-14,44.35901024323483,53.80424803208967,0.92028284,51.38153573622266,47.09454449807715,0.03923777,0.03923777,0.16788211,0.09431887,0.087673284,0.054858122,0.23685026,53.38396916048715,47.34987884545654,0.00067496556,42.61022708468392,52.527774879322706,0.035758473,0.035758473,0.032621674,0.011420547,0.011833663,1.2726825e-05,0.023266938,44.56925651654004,52.533042096942644,0.0006747942,42.61020085096551,52.52780181874004,0.03698886,0.03698886,0.0331773,0.011566109,0.011396571,1.249675e-05,0.022975177,44.568330368852926,52.53384912138645,0.0005210792,42.58613942260092,52.55199052490564,0.032925233,0.032925233,0.02942409,0.010591155,0.010222846,9.647829e-06,0.02082365,44.546351617819724,52.556238003963216,0.0006791331,42.6108979136869,52.527119109074484,0.03529488,0.03529488,0.032385442,0.011349478,0.01108092,1.471875e-05,0.022445116,44.568265496014746,52.534083301398226,0.8469222,51.48816513928433,46.98765498473501,53.48349218266492,47.24989593335048,1.1340194128214982,0,0.25929537,0.05487284,0.07453265,0.07453265,0.20026755,237
35,42.43204034541483,53.60393562465306,0.036738041788339615,0.0011091821361333132,49.13517751295778,0.0006055991,0.0006055991,0.0016764993,3.8730602e-14,3.8730602e-14,3.8730602e-14,1.161918e-13,44.278635479742,53.790741126489,0.92312914,51.4605415600398,47.093146876950634,0.039977267,0.039977267,0.17337875,0.09516643,0.08818916,0.056304943,0.23966055,53.52014520954987,47.3157541276819,0.00065955234,42.538977341762255,52.52651138604477,0.035726387,0.035726387,0.0324195,0.011384301,0.011744906,1.2772671e-05,0.023141978,44.52083295240993,52.53187431528875,0.0006623992,42.53943763169761,52.5260474839726,0.03699053,0.03699053,0.032968126,0.011550521,0.011328408,1.2648953e-05,0.022891577,44.52036031144904,52.53221099372104,0.00051045994,42.514813564197354,52.550806401736224,0.032915927,0.032915927,0.02924062,0.010580257,0.010158199,9.68417e-06,0.02074814,44.49787424169959,52.55511872098198,0.0006653801,42.53994109284757,52.52556179435509,0.03529214,0.03529214,0.032157645,0.011328209,0.011014172,1.4784102e-05,0.022357164,44.52012940120808,52.53262127744838,0.8521689,51.56871788043733,46.98469946104956,53.62111052647933,47.21430299475418,1.1353325629017295,0,0.2620177,0.05631973,0.07526941,0.07526941,0.2055364,239
189,42.32963438138481,53.650811244809105,0.03759162873029709,0.0011188271455466747,49.12234049943939,0.00059844955,0.00059844955,0.0017068578,3.145742e-14,3.145742e-14,3.145742e-14,9.4372264e-14,44.16956603955529,53.85327036228625,0.92526674,51.5662414077602,47.091959135736424,0.04091579,0.04091579,0.17941676,0.095510095,0.088501625,0.057591956,0.24160369,53.723622154248545,47.26246034885813,0.0006463373,42.43864323154676,52.524411151832446,0.03568598,0.03568598,0.032210436,0.011335166,0.011686813,1.2905812e-05,0.023034886,44.45141009987139,52.52989991508817,0.0006518222,42.43956858303388,52.52348131238547,0.036985464,0.036985464,0.032744594,0.011512667,0.011283424,1.2842394e-05,0.022808934,44.451351668050044,52.52979438201517,0.0005017814,42.41427435895443,52.548918057358385,0.03291051,0.03291051,0.029043168,0.0105655985,0.01013106,9.799894e-06,0.020706458,44.42826817132907,52.553322423929295,0.0006549314,42.44011594675362,52.5229542661673,0.03529427,0.03529427,0.031911448,0.011289495,0.010987869,1.5032869e-05,0.022292398,44.451145670581184,52.530199340943405,0.85612005,51.67700904733192,46.98090412712008,53.826975229189166,47.158571743296804,1.1376682808981617,0,0.26389608,0.057606988,0.07621006,0.07621006,0.21132821,242
283,42.236517157904366,53.72027624348271,0.03863811865448952,0.0011059670941904187,49.126772609251375,0.0005894131,0.0005894131,0.0017222759,3.219405e-14,3.219405e-14,3.219405e-14,9.6582146e-14,44.07413261739886,53.9157406191044,0.925935,51.659363046130565,47.091302877139476,0.041655917,0.041655917,0.18342371,0.094945796,0.088394925,0.058126323,0.24146706,53.90039823525323,47.21683600589165,0.00064128265,42.347826043643046,52.52208476236041,0.035656,0.035656,0.03208062,0.011302899,0.011697509,1.3022764e-05,0.023013432,44.39010318937628,52.52769740715797,0.0006482396,42.34903292534112,52.52087086061466,0.03697253,0.03697253,0.032604616,0.011474995,0.011296317,1.2977549e-05,0.022784289,44.3903151730877,52.52729803148909,0.00049806054,42.32297673933856,52.547076276625894,0.032910697,0.032910697,0.02891286,0.010544611,0.010155094,9.89459e-06,0.0207096,44.36652924944034,52.5515488214565,0.0006516146,42.34964203858834,52.52028200366038,0.03529454,0.03529454,0.03175513,0.011257455,0.011019322,1.5309703e-05,0.022292087,44.39009508014191,52.5277423242121,0.8573571,51.77278842215904,46.97757380373713,54.00618221027139,47.110473842517656,1.1403043073406671,0,0.26375914,0.058141634,0.07695046,0.07695046,0.21517885,245
414,42.17907655198846,53.77860650275688,0.03906732425093651,0.0010673868237063289,49.138794522449516,0.00058372,0.00058372,0.0017313287,2.7016267e-14,2.7016267e-14,2.7016267e-14,8.10488e-14,44.025515928301786,53.88636881943471,0.9260732,51.70791406217626,47.09101121801171,0.042055976,0.042055976,0.18532173,0.09458974,0.08775271,0.05818316,0.2405256,53.987644962339274,47.19756158669549,0.0006406406,42.2919737120393,52.52047615954364,0.03564017,0.03564017,0.032023683,0.011342851,0.011667008,1.3092496e-05,0.023022952,44.35623571052733,52.526181051104615,0.00064800505,42.29327182281404,52.519171391372254,0.036963467,0.036963467,0.032546394,0.011506932,0.0112650795,1.3057116e-05,0.022785068,44.356561115252106,52.52565495031796,0.0004970187,42.26667280715243,52.54592302939387,0.03291025,0.03291025,0.028856207,0.010581787,0.010131598,9.925849e-06,0.020723311,44.33225255511311,52.550437507639884,0.000651393,42.29389033664775,52.51857117776837,0.035292752,0.035292752,0.031685147,0.01129217,0.010998198,1.5447888e-05,0.022305816,44.35629413342743,52.526165195339345,0.857613,51.823036270086746,46.975573697694024,54.09500232947255,47.08961386451869,1.1420481522206374,0,0.26283142,0.05819861,0.077348724,0.077348724,0.21700688,247
490,42.09904627235156,53.87395237333302,0.040080055594444275,0.0010416667209938169,49.16398993294044,0.000575749,0.000575749,0.0017381817,3.1635735e-14,3.1635735e-14,3.1635735e-14,9.490721e-14,43.97003560963138,53.883195976526146,0.9259137,51.80608532600447,47.09065654684877,0.0425749,0.0425749,0.18731484,0.09376485,0.08731273,0.05817719,0.23925476,54.136347575446756,47.18649149878452,0.0006414354,42.21453070296134,52.51785540624588,0.035620753,0.035620753,0.031972945,0.011333185,0.011680873,1.3228374e-05,0.023027286,44.31480000283021,52.52371161207369,0.0006486142,42.215823594641606,52.51655577602878,0.03695328,0.03695328,0.032498393,0.011498624,0.011282879,1.32005725e-05,0.022794703,44.31515607355678,52.52314342430482,0.00049652276,42.18845179765732,52.544090972669906,0.032908455,0.032908455,0.02880821,0.010578984,0.010151919,9.9750805e-06,0.020740878,44.29011947773228,52.54866669482774,0.00065123005,42.21631856672768,52.51608226196982,0.035288293,0.035288293,0.031618394,0.011273969,0.011011328,1.5557516e-05,0.022300854,44.314720431448116,52.52385148811677,0.8573176,51.923680865396456,46.97272904174458,54.24602480168439,47.07621893123597,1.1443984584239117,0,0.2615556,0.05819275,0.077863194,0.077863194,0.21893322,250
