,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s6_5d_a_rep_trace_similarity,logit_excluded_loss_s6_5d_a_rep,logit_restricted_loss_s6_5d_a_rep,percent_x_embed_s6_5d_a_rep,percent_y_embed_s6_5d_a_rep,percent_unembed_s6_5d_a_rep,percent_hidden_x_s6_5d_a_rep,percent_hidden_y_s6_5d_a_rep,percent_hidden_xy_s6_5d_a_rep,total_percent_hidden_s6_5d_a_rep,hidden_excluded_loss_s6_5d_a_rep,hidden_restricted_loss_s6_5d_a_rep,logit_s6_5d_b_rep_trace_similarity,logit_excluded_loss_s6_5d_b_rep,logit_restricted_loss_s6_5d_b_rep,percent_x_embed_s6_5d_b_rep,percent_y_embed_s6_5d_b_rep,percent_unembed_s6_5d_b_rep,percent_hidden_x_s6_5d_b_rep,percent_hidden_y_s6_5d_b_rep,percent_hidden_xy_s6_5d_b_rep,total_percent_hidden_s6_5d_b_rep,hidden_excluded_loss_s6_5d_b_rep,hidden_restricted_loss_s6_5d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_hidden_xy_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
570,44.06377497506799,51.990642981401535,0.022853974252939224,0.001015946501865983,48.819895778868116,0.0008639904,0.0008639904,0.000900084,4.3485946e-14,4.3485946e-14,4.3485946e-14,1.3045785e-13,45.22797057459705,53.13871099550463,0.928914,51.82342822257639,47.10756771762863,0.047574196,0.047574196,0.16661763,0.11747505,0.11363053,0.07026573,0.3013713,52.34722516654317,47.44174573125317,0.00036891215,44.11174140505603,52.5859165826971,0.03412755,0.03412755,0.029688796,0.010590834,0.0099646915,6.9410853e-06,0.020562466,45.15457505951457,52.5877215706649,0.00033344503,44.10712908923958,52.59053973582383,0.03282331,0.03282331,0.02814551,0.009232127,0.00875863,6.7965966e-06,0.017997554,45.149370438179496,52.59291343908807,0.0004397164,44.12093581537936,52.57668753192503,0.03554631,0.03554631,0.032076243,0.011102703,0.010844206,9.241384e-06,0.021956151,45.162968148746984,52.57934942900267,0.00039495353,44.115115977389685,52.582522143133694,0.03306403,0.03306403,0.030929314,0.010213123,0.009940624,7.971015e-06,0.020161716,45.157918814488596,52.58442777436322,0.86288184,51.87485277199632,47.05607952949935,52.39673952122195,47.392050795958006,1.0970329856634045,0,0.32153302,0.070273705,0.08063823,0.08063823,0.19754694,187
101,43.98127271564885,51.9454952082535,0.023620756343007088,0.0009452160447835922,48.75980621121164,0.00089304254,0.00089304254,0.0009313967,3.7469316e-14,3.7469316e-14,3.7469316e-14,1.1240795e-13,45.15825230779061,53.16818474660121,0.9351771,51.867867956501996,47.101224526618815,0.048775256,0.048775256,0.17758752,0.12124265,0.11754878,0.07464101,0.31343246,52.428617135977234,47.42369642470935,0.00035236625,44.0298877389461,52.58526379812242,0.034128543,0.034128543,0.029290704,0.01043234,0.009860579,6.939107e-06,0.020299857,45.08551857728238,52.5871207582064,0.00031883066,44.02526070514414,52.58990255271208,0.03279406,0.03279406,0.027782982,0.009056479,0.008633739,6.7329215e-06,0.017696952,45.0803192777258,52.592307656936775,0.00041961053,44.0391539542402,52.575962657996286,0.035523504,0.035523504,0.031686876,0.01090823,0.010724454,9.183321e-06,0.021641867,45.09401168907178,52.57865514209951,0.00037726935,44.03331148533719,52.58181918443512,0.033005755,0.033005755,0.030517133,0.010023728,0.009801993,7.91595e-06,0.019833637,45.088940907592104,52.58374967954134,0.8745567,51.919992033016285,47.04903505518654,52.478820772512265,47.37331283957458,1.0965138829146739,0,0.33326608,0.074648924,0.081781015,0.081781015,0.20810466,189
626,43.907202321080675,51.92943835858837,0.02435378171503544,0.0009420010028406978,48.720543943585284,0.00091844634,0.00091844634,0.0009592376,4.0110412e-14,4.0110412e-14,4.0110412e-14,1.2033124e-13,45.08321672203351,53.14543720071607,0.9397329,51.86770169014099,47.09769145453037,0.049809825,0.049809825,0.18722497,0.12390683,0.1197589,0.07779957,0.3214653,52.505783859419594,47.39377338868837,0.00034193712,43.95658433565381,52.58449227532804,0.034129553,0.034129553,0.028940376,0.010338568,0.009764948,6.9700095e-06,0.020110486,45.03081218409088,52.5864060966486,0.00030980178,43.95194229374612,52.589145410620624,0.032765288,0.032765288,0.027461255,0.008953566,0.008531532,6.6986763e-06,0.017491795,45.02561653121762,52.59159181965337,0.00040750927,43.966042705909636,52.5749978779154,0.035505265,0.035505265,0.031347007,0.010791776,0.010624604,9.204723e-06,0.021425586,45.03950603136404,52.577745899517154,0.00036644255,43.96011257351839,52.580944005298754,0.03295699,0.03295699,0.030159209,0.009910233,0.00968854,7.9125475e-06,0.019606687,45.034372855368254,52.58290461087188,0.8830985,51.92069836078312,47.04462652352414,52.556851468309915,47.34253374413537,1.0968876030007837,0,0.341072,0.077807486,0.082766816,0.082766816,0.21738417,191
465,43.83497844198965,51.93404306933711,0.024701004847884178,0.0009002057486213744,48.69441721839813,0.00093714235,0.00093714235,0.0009803298,3.3854606e-14,3.3854606e-14,3.3854606e-14,1.0156382e-13,44.98580257440186,53.05680496793262,0.94287354,51.851966224304874,47.09565390209144,0.050678767,0.050678767,0.19535194,0.12494412,0.12067117,0.079747036,0.32536232,52.539732267716204,47.351427352142174,0.00033589988,43.88518314763374,52.583665839900284,0.034129538,0.034129538,0.02864267,0.010291108,0.0097132865,7.0374867e-06,0.020011432,44.9628396539993,52.58563378226993,0.00030442743,43.88047785000004,52.58838231233084,0.032739528,0.032739528,0.027188517,0.008899494,0.008476785,6.6919715e-06,0.017382972,44.95758762742788,52.590878335531315,0.0004017469,43.8950107871333,52.57379833456185,0.03549277,0.03549277,0.031061174,0.0107402215,0.010582974,9.292668e-06,0.02133249,44.971891669628604,52.57662083370813,0.00036065347,43.88887057776601,52.57995633800972,0.032918,0.032918,0.029867679,0.009857158,0.009634073,7.963558e-06,0.019499194,44.9665932840847,52.581952153272184,0.889011,51.905947444284635,47.041601007273144,52.59176782654838,47.29922529128774,1.0979892957972628,0,0.3448615,0.079755,0.083596766,0.083596766,0.22521962,193
29,43.76892661721017,51.95309488861262,0.025380980223417282,0.000851980468723923,48.67942758005164,0.0009499098,0.0009499098,0.0009970588,3.5601584e-14,3.5601584e-14,3.5601584e-14,1.06804756e-13,44.89813835648469,52.9793968459237,0.94470984,51.86376971898098,47.09434226506476,0.051438194,0.051438194,0.20194772,0.12525241,0.12100553,0.08097402,0.32723194,52.59988697357389,47.31392411982625,0.000332474,43.82001911803205,52.58277289872064,0.03412524,0.03412524,0.02840008,0.010257629,0.009672778,7.1225413e-06,0.01993753,44.9041651806434,52.584792882090085,0.00030136362,43.81523725352826,52.58756668765067,0.03271792,0.03271792,0.026961057,0.008865738,0.008440438,6.7144115e-06,0.01731289,44.898832759129355,52.5901197115227,0.00039896078,43.83022233974008,52.572528348704225,0.035483364,0.035483364,0.030829096,0.010710957,0.010559912,9.405939e-06,0.021280276,44.91357017521377,52.57543065313881,0.00035800942,43.82393106979728,52.57883823698689,0.032885216,0.032885216,0.029641654,0.009830235,0.0096095605,8.051545e-06,0.019447846,44.90816671293186,52.58087976355181,0.8924772,51.91886642358175,47.03917028458841,52.65300815449448,47.26063801952747,1.099288902260403,0,0.34667978,0.080982074,0.084323406,0.084323406,0.23158938,195
248,43.707916833148055,51.98623375843035,0.026022378355264664,0.000864840520080179,48.67490698831744,0.0009573737,0.0009573737,0.0010092716,4.6435088e-14,4.6435088e-14,4.6435088e-14,1.3930526e-13,44.825924069514244,52.94633184246957,0.9454713,51.91581053093587,47.093425473761044,0.05212094,0.05212094,0.20716333,0.1253246,0.120998815,0.08176795,0.32809138,52.71054069268844,47.28238141535013,0.00033091553,43.75999605529531,52.58178013118708,0.034118816,0.034118816,0.028207995,0.010232764,0.009637086,7.210569e-06,0.01987706,44.85834552358982,52.58385051991338,0.0002996575,43.75507690806471,52.586713110805874,0.032702066,0.032702066,0.02677415,0.008843629,0.008410873,6.761705e-06,0.017261263,44.85286402448202,52.58932848798875,0.00039745204,43.77045531647795,52.57128008251545,0.035474632,0.035474632,0.030649293,0.010692856,0.010540417,9.521803e-06,0.021242796,44.8679757994613,52.57426083960461,0.0003570642,43.76410008283967,52.57765357887121,0.032857522,0.032857522,0.029473959,0.009820535,0.009600297,8.160898e-06,0.019428993,44.86254846706682,52.57975120326646,0.8939165,51.97208755169968,47.037069365153066,52.764801032972066,47.22795399650185,1.1007513423571333,0,0.34752038,0.081776105,0.08497846,0.08497846,0.2366373,197
240,43.650801631090495,52.02674817282783,0.02638406679034233,0.0008873456972651184,48.676369556132904,0.00095836265,0.00095836265,0.0010172934,2.886209e-14,2.886209e-14,2.886209e-14,8.658627e-14,44.766554416204315,52.94107296583607,0.945565,51.995708092362264,47.09274053552185,0.05273787,0.05273787,0.21128409,0.1253725,0.12098124,0.08228459,0.32863835,52.83616484711538,47.260406319485405,0.00033024081,43.70389232435404,52.58076380136618,0.03411256,0.03411256,0.028059296,0.0102068465,0.009610464,7.2942807e-06,0.019824605,44.81925008005623,52.582883471470055,0.0002990268,43.69887226843565,52.585795936187644,0.032693654,0.032693654,0.026623452,0.008823014,0.00839106,6.826196e-06,0.017220901,44.81365363765238,52.5884783253136,0.00039668585,43.714560161254475,52.57005234013702,0.035464764,0.035464764,0.030512104,0.010669908,0.0105204405,9.622801e-06,0.021199971,44.82906323486014,52.57310491776643,0.00035701992,43.70818309313685,52.57644673515666,0.032835264,0.032835264,0.02935407,0.009811656,0.009598862,8.2714305e-06,0.01941879,44.823642303374626,52.57860507315666,0.8940937,52.05318833194643,47.03517740971091,52.89157286728956,47.20482078180844,1.1021490456092915,0,0.34805712,0.08229286,0.08557314,0.08557314,0.24063815,199
191,43.59762874630711,52.07790573488733,0.02681809477508068,0.0009580761543475091,48.68579493945525,0.0009541747,0.0009541747,0.0010215044,4.5235476e-14,4.5235476e-14,4.5235476e-14,1.3570643e-13,44.720100492607266,52.95376520811167,0.94523907,52.09274753417597,47.09220431087789,0.053286627,0.053286627,0.2145786,0.12523569,0.12097944,0.08258456,0.3287997,52.96558832851073,47.24580868822267,0.00033038546,43.65178508392469,52.57969054354499,0.03410676,0.03410676,0.027943328,0.010173488,0.009599012,7.3730453e-06,0.019779872,44.78202269139341,52.58185390239198,0.00029921043,43.646676524373625,52.5848154439081,0.03269445,0.03269445,0.026502028,0.0088052,0.008391742,6.906013e-06,0.017203849,44.77630991780421,52.587566741974115,0.0003969145,43.66267626992985,52.56875419057838,0.035455365,0.035455365,0.030407669,0.010644986,0.0105178645,9.722049e-06,0.021172572,44.792029435873516,52.571873551835324,0.00035771957,43.65625309769835,52.57519716368792,0.03281772,0.03281772,0.02927256,0.009796205,0.0096079465,8.380963e-06,0.01941253,44.786580011161,52.57741685506021,0.89347744,52.151472843420954,47.03339223555237,53.02218039648415,47.18902543165416,1.1036020612528636,0,0.3482122,0.08259294,0.08610435,0.08610435,0.24385116,201
535,43.54633033267045,52.13278204824669,0.027146028354763985,0.0009420010028406978,48.69820136201619,0.00094759866,0.00094759866,0.0010230355,4.106974e-14,4.106974e-14,4.106974e-14,1.2320922e-13,44.67899314342079,52.9672559057842,0.9447086,52.18773610028433,47.091799113567276,0.053756982,0.053756982,0.21719183,0.12524919,0.120521225,0.08263535,0.32840577,53.08803902326924,47.23557001924647,0.0003314322,43.601581756405935,52.578589683629225,0.034100905,0.034100905,0.027851902,0.010181803,0.009560168,7.434851e-06,0.019749407,44.74660464531637,52.58078975469181,0.00030008392,43.596355712322634,52.58383088953059,0.03270363,0.03270363,0.026404785,0.008834166,0.008373854,6.99427e-06,0.017215015,44.7407449454051,52.58665221936408,0.00039827323,43.61270795558088,52.567414801799494,0.035449922,0.035449922,0.030328298,0.010672565,0.0104905255,9.819918e-06,0.02117291,44.756817213833486,52.570598044039045,0.00035923612,43.60620176004451,52.573941187028986,0.032805018,0.032805018,0.029218145,0.009825424,0.009584464,8.476467e-06,0.019418364,44.751297357030204,52.57621938438551,0.89247483,52.2477141560948,47.03173025212414,53.145822108063214,47.17758171751431,1.1050329446812828,0,0.34782413,0.08264383,0.086562,0.086562,0.24640998,203
526,43.47259846490248,52.22249188687459,0.027941744774580002,0.0009034207905642688,48.72253451808575,0.0009358689,0.0009358689,0.0010240747,4.03648e-14,4.03648e-14,4.03648e-14,1.210944e-13,44.62867227074349,52.99408759819282,0.94364566,52.32525442085178,47.09135561796808,0.054329887,0.054329887,0.22004703,0.12452209,0.12023865,0.082463145,0.3272239,53.26234464443863,47.2294812736864,0.00033388677,43.5294596229334,52.57697078535904,0.034090687,0.034090687,0.027750045,0.010153931,0.009569579,7.4976438e-06,0.019731006,44.697210189769734,52.579214710491,0.00030270847,43.52414815006853,52.58229637528485,0.032725267,0.032725267,0.026301328,0.0088513885,0.008409143,7.128242e-06,0.017267661,44.69121293207736,52.585219372819026,0.00040191575,43.541027907010616,52.56535117508928,0.03545144,0.03545144,0.030251589,0.010668857,0.010527147,9.948407e-06,0.021205952,44.70781907924282,52.568624878063865,0.00036284528,43.534374635994354,52.57202448108176,0.032792192,0.032792192,0.02917109,0.009819733,0.0096059805,8.58669e-06,0.0194343,44.70217254265194,52.574384575554355,0.89046764,52.387144384566334,47.029369215947085,53.32195481435903,47.16964535968462,1.1071207232672684,0,0.3466582,0.08247173,0.08712208,0.08712208,0.24921812,206
475,43.425891048558185,52.28415925567135,0.028317902237176895,0.0008937757229432464,48.740851972826086,0.0009254969,0.0009254969,0.001024549,3.8204066e-14,3.8204066e-14,3.8204066e-14,1.146122e-13,44.60219196695871,53.019467880307396,0.94282013,52.42180060000187,47.0911183642973,0.054640427,0.054640427,0.22131789,0.12417924,0.119893275,0.082300425,0.32637292,53.366360461399225,47.2307725860964,0.0003357691,43.48381758824871,52.57589585349553,0.034082882,0.034082882,0.027706096,0.010153012,0.0095628565,7.5346315e-06,0.019723402,44.66353867574318,52.578168888518505,0.00030505314,43.478520135121805,52.581211370024,0.032741413,0.032741413,0.026257534,0.008878153,0.008422769,7.2100515e-06,0.017308133,44.65751841210357,52.58419815460654,0.00040469633,43.49569249036619,52.56396823109389,0.035456095,0.035456095,0.030225718,0.010676385,0.010532157,1.0021957e-05,0.021218562,44.67442370611313,52.56729874325115,0.00036563602,43.48895521821536,52.57072739901066,0.03278872,0.03278872,0.029160567,0.009825358,0.009604914,8.652907e-06,0.019438924,44.66870462165821,52.573141316337626,0.88891035,52.48498337031739,47.02783537176584,53.427207694111786,47.16968611972559,1.1084271182760101,0,0.34581184,0.082309075,0.08742915,0.08742915,0.25047845,208
67,43.380611189143764,52.346253101318396,0.028766397386789322,0.0009323559934273362,48.75999633644855,0.0009147996,0.0009147996,0.0010207433,3.9821075e-14,3.9821075e-14,3.9821075e-14,1.1946322e-13,44.58107782150904,53.06143746918361,0.9419565,52.52462884569242,47.09090420905114,0.05490645,0.05490645,0.22218536,0.123976186,0.119589284,0.08215513,0.3257206,53.484579228949976,47.23391134247528,0.0003376252,43.4396126918206,52.57481610081556,0.03407693,0.03407693,0.02767789,0.0101504065,0.009552416,7.5703238e-06,0.019710392,44.63839163110569,52.57712163903318,0.00030740764,43.43433126628271,52.580113231449396,0.032755986,0.032755986,0.026226409,0.008901319,0.008435062,7.2902103e-06,0.01734367,44.63236000754502,52.5831641066519,0.00040733634,43.45177605468451,52.562596289712005,0.03546195,0.03546195,0.030216048,0.010676994,0.010526194,1.0082885e-05,0.02121327,44.64953909230935,52.565983257146776,0.00036852126,43.44499388748832,52.569400182614515,0.03278988,0.03278988,0.029166458,0.00982837,0.0096007325,8.7138e-06,0.019437816,44.64378576570316,52.571872180123144,0.8872826,52.58913523837164,47.0262936826705,53.54669277168717,47.171549551818316,1.1096996727617698,0,0.34515843,0.08216385,0.08769633,0.08769633,0.2513518,210
551,43.336739342884414,52.407011035267224,0.029239006340503693,0.0009227109258063138,48.7789023583141,0.00090419455,0.00090419455,0.0010127573,3.458668e-14,3.458668e-14,3.458668e-14,1.0376004e-13,44.562974681497785,53.10201348337744,0.9411819,52.628568113417245,47.09070248578548,0.055133685,0.055133685,0.22272019,0.12368597,0.11951744,0.08205013,0.32525355,53.59839788350345,47.23884563672097,0.00033936105,43.3968244428606,52.57372431372415,0.034075066,0.034075066,0.02766089,0.01013631,0.009562387,7.611165e-06,0.019706309,44.613874352398796,52.576065806146644,0.00030946586,43.391529172695535,52.5790342751082,0.032767512,0.032767512,0.026204232,0.008903073,0.008458152,7.3649358e-06,0.01736859,44.60780568583531,52.58214944987584,0.0004098374,43.40928321680699,52.56120690000922,0.035469033,0.035469033,0.030219333,0.010657012,0.010532177,1.01484575e-05,0.021199338,44.6252893568644,52.564656507066665,0.00037098385,43.402405919330675,52.56810764604141,0.032795563,0.032795563,0.029185653,0.009815118,0.00961101,8.761732e-06,0.01943489,44.619455340668736,52.57063465992808,0.8858239,52.69436370355599,47.02479876477559,53.66174480859729,47.17524207303651,1.1109007337817347,0,0.34468845,0.08205889,0.08792925,0.08792925,0.25190586,212
39,43.271752075551184,52.49865243396219,0.029865935444831848,0.0009452160447835922,48.80789229059779,0.0008882573,0.0008882573,0.0009964829,3.4368846e-14,3.4368846e-14,3.4368846e-14,1.0310654e-13,44.53234053363406,53.15990533990746,0.9401004,52.78361647489641,47.09043304747843,0.05539922,0.05539922,0.22313243,0.12342724,0.11919296,0.08185219,0.3244724,53.7615813007985,47.24686212095017,0.00034217234,43.33352611698973,52.572022872278076,0.034079745,0.034079745,0.02764827,0.010145411,0.009562402,7.684723e-06,0.0197155,44.576139764813625,52.57442482074882,0.00031231588,43.328135774391455,52.57743079869153,0.032780286,0.032780286,0.026183715,0.008919181,0.008468621,7.462868e-06,0.017395267,44.569945588853024,52.580642994879355,0.0004135635,43.34639642161488,52.55909229764228,0.035484184,0.035484184,0.030237619,0.010654732,0.0105257435,1.026435e-05,0.02119074,44.58793150715038,52.562637516082745,0.0003745153,43.339346238014095,52.566164723138634,0.032808103,0.032808103,0.029229173,0.009822173,0.009613989,8.829073e-06,0.01944499,44.58195263559033,52.568770067739486,0.88378924,52.85134694452583,47.022588286044986,53.826785619455116,47.181386423122426,1.1126983841287441,0,0.3439174,0.08186102,0.08820732,0.08820732,0.2523616,215
333,43.22967097991479,52.55724717747236,0.030092593282461166,0.0009709362057037652,48.82621669844933,0.00087825995,0.00087825995,0.0009853393,3.133624e-14,3.133624e-14,3.133624e-14,9.4008724e-14,44.51792632523679,53.19854374213784,0.93939734,52.88772801868929,47.09027809871788,0.055520937,0.055520937,0.22320691,0.12314278,0.11906443,0.08166463,0.32387182,53.87906264182884,47.252552858028494,0.0003440607,43.29257089357592,52.57088862324304,0.03408476,0.03408476,0.027646553,0.0101389885,0.0095780315,7.729816e-06,0.019724749,44.5582709671215,52.57333141905876,0.00031415248,43.287103623732435,52.57637476450487,0.032789137,0.032789137,0.026178313,0.0089168195,0.008484963,7.518071e-06,0.0174093,44.55197876640047,52.579651717036846,0.00041615264,43.30573101369415,52.55766521695295,0.035499536,0.035499536,0.030256424,0.010642599,0.010535336,1.0347382e-05,0.021188283,44.57033107411471,52.56127701699867,0.00037718308,43.298608653646184,52.56481307045754,0.03282005,0.03282005,0.029266236,0.009817515,0.009633434,8.89269e-06,0.01945984,44.5642939577062,52.56747120875794,0.88246787,52.956808078119735,47.021079584209275,53.945562354803734,47.185771348511764,1.1138367706079688,0,0.34333166,0.081673525,0.08834098,0.08834098,0.25247315,217
30,43.168329284464484,52.64240035225411,0.030492864549160004,0.0009677211637608707,48.852771925138256,0.00086469937,0.00086469937,0.000973107,3.6776873e-14,3.6776873e-14,3.6776873e-14,1.1033062e-13,44.49871334598675,53.24479148458421,0.9383478,53.033004613706765,47.09009111799826,0.055609547,0.055609547,0.22298042,0.122664936,0.11856098,0.08126794,0.32249385,54.0418691485661,47.26227957396498,0.00034749127,43.23294375690036,52.5691626382449,0.034096163,0.034096163,0.027659103,0.01015427,0.009593009,7.800457e-06,0.01975508,44.532009089442575,52.57165844028488,0.00031719473,43.22731055870151,52.57481557892857,0.032804772,0.032804772,0.026183434,0.00893665,0.008497265,7.591994e-06,0.017441507,44.52551463546487,52.57818632781923,0.0004207134,43.246538651966034,52.55550096872866,0.035530627,0.035530627,0.030296301,0.010656881,0.010539355,1.0484322e-05,0.02120672,44.54446096326879,52.55921780780721,0.00038217768,43.239372601773844,52.56269079645903,0.032843158,0.032843158,0.029331293,0.009838358,0.009655189,9.002966e-06,0.019502549,44.53840742412517,52.565427683570924,0.88049716,53.104198231623286,47.01877281232754,54.11040502503616,47.19344460718368,1.115460013364674,0,0.3419964,0.08127694,0.088452704,0.088452704,0.2523117,220
444,43.12770376993052,52.69719494119429,0.030733991414308548,0.000996656366623938,48.869398472688786,0.00085629814,0.00085629814,0.000969687,3.6584593e-14,3.6584593e-14,3.6584593e-14,1.0975378e-13,44.48779144113831,53.26697313273442,0.93766284,53.11527184888407,47.08999686158603,0.05561305,0.05561305,0.22257014,0.12205608,0.118315384,0.080922455,0.32129392,54.13989279531701,47.26869803435753,0.0003502755,43.193458622488144,52.568014090225695,0.034107573,0.034107573,0.027679013,0.010149827,0.009630813,7.846661e-06,0.019788487,44.51561257313457,52.57054533653452,0.00031962665,43.187704050153876,52.5737877877532,0.032816824,0.032816824,0.02619854,0.008937139,0.008528364,7.651537e-06,0.017473154,44.508972841714474,52.57721870431813,0.00042432285,43.207336890507065,52.5540655723703,0.035555314,0.035555314,0.03033166,0.010655741,0.010576252,1.0577223e-05,0.021242572,44.52831894010698,52.55785105515126,0.00038591222,43.200128211413194,52.56130098200294,0.032861277,0.032861277,0.029381583,0.009837578,0.009698007,9.06899e-06,0.019544655,44.52223375103051,52.56409540033012,0.87921214,53.187853125286274,47.01728626799559,54.20975325775346,47.19852190342784,1.1165009584202066,0,0.34083858,0.08093152,0.088474326,0.088474326,0.25195172,222
454,43.08829317406201,52.749448859849906,0.03127893805503845,0.0009934413246810436,48.88498658553475,0.00084836275,0.00084836275,0.0009674533,3.5408515e-14,3.5408515e-14,3.5408515e-14,1.0622555e-13,44.47310318593824,53.29290578242874,0.93704224,53.191920247922994,47.08991370330478,0.055586122,0.055586122,0.22203295,0.120722994,0.118752405,0.080572866,0.32004827,54.23296773498383,47.274206929847054,0.0003529477,43.15514570140476,52.566908740192964,0.03412103,0.03412103,0.027703874,0.010073868,0.009738167,7.890973e-06,0.019819925,44.4974900530695,52.569479545592124,0.00032214593,43.14931128430299,52.57276374083562,0.032828264,0.032828264,0.026219701,0.0088746045,0.008623479,7.714904e-06,0.017505798,44.490748780927234,52.57625350069252,0.0004279654,43.16932984245501,52.552649579775625,0.03558196,0.03558196,0.03037072,0.010583831,0.010694361,1.0663205e-05,0.021288855,44.5104814320624,52.55649870543183,0.0003894956,43.16204563896638,52.55996168828681,0.03288112,0.03288112,0.029435564,0.009767983,0.009815332,9.132089e-06,0.019592447,44.504326989088916,52.56281980461334,0.8780488,53.26583531639359,47.01586507743839,54.30409611635097,47.20274607390038,1.117508052969326,0,0.3396407,0.080582,0.08846724,0.08846724,0.2514685,224
51,43.02838613516326,52.82801641887278,0.03175636753439903,0.000996656366623938,48.908164305388965,0.0008369355,0.0008369355,0.0009597722,3.8258554e-14,3.8258554e-14,3.8258554e-14,1.1477566e-13,44.45292248908297,53.34486481145095,0.9361428,53.31181402715659,47.089794505335945,0.05550588,0.05550588,0.22115122,0.12151298,0.11679476,0.0800941,0.31840184,54.37112874875334,47.28123823044692,0.00035655333,43.096865586882224,52.56526891841616,0.034143567,0.034143567,0.027744556,0.010222946,0.009620748,7.941645e-06,0.019851636,44.47126263447118,52.567892587700555,0.00032569916,43.09093763104699,52.57121642984999,0.032840803,0.032840803,0.026256787,0.009010668,0.008520047,7.792957e-06,0.017538508,44.4643971111787,52.57479385725883,0.00043281814,43.11148822373216,52.55056870064238,0.035624046,0.035624046,0.03043074,0.010753381,0.010577563,1.0780373e-05,0.021341726,44.48465605603217,52.554513139074196,0.00039469008,43.10416647664409,52.55791784601321,0.032914683,0.032914683,0.029522635,0.009933647,0.009720124,9.214898e-06,0.019662986,44.47848312154369,52.56086341972839,0.87636393,53.387766044258086,47.01370197931943,54.444206805533994,47.20780744634608,1.119052531277042,0,0.33806482,0.080103315,0.08842056,0.08842056,0.25067386,227
341,42.991467132201926,52.878682169991,0.03211323544383049,0.001009516417980194,48.923796154875376,0.0008298824,0.0008298824,0.0009518279,4.267668e-14,4.267668e-14,4.267668e-14,1.2803005e-13,44.43701212446728,53.3876763207769,0.9356548,53.38655296306676,47.08972100580922,0.055430926,0.055430926,0.22050563,0.11973219,0.11783604,0.079842776,0.317411,54.45843899598259,47.285655178276244,0.0003589264,43.06103959830033,52.56416597435447,0.03415945,0.03415945,0.027775113,0.010086087,0.009772686,7.97861e-06,0.019866752,44.45408274937323,52.56682290516692,0.00032780442,43.055005571058516,52.57022104193721,0.03284742,0.03284742,0.026285155,0.008890633,0.0086560175,7.84707e-06,0.017554497,44.447089915586346,52.57385388140087,0.00043580477,43.07591843579226,52.54920931828837,0.035655234,0.035655234,0.030473081,0.010614867,0.01074715,1.0850084e-05,0.021372868,44.46770293739477,52.553217979115544,0.0003979337,43.068575790180354,52.55657698124622,0.032939784,0.032939784,0.029584315,0.00980939,0.00988707,9.275015e-06,0.019705733,44.461530891635924,52.55957531154771,0.87545055,53.46383876406753,47.012290470214346,54.53280678626827,47.210928320877514,1.1200517348566328,0,0.33711675,0.07985205,0.08837071,0.08837071,0.25008994,229
