,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,epoch
318,4.788277391159343,4.792219463990481,0.00902777723968029,0.0076388888992369175,4.78985422005989,0.008733866,0.008733866,0.008641377,0.9575603,4.7872140597570425,4.789081889498031,3.620499e-05,4.788279900354637,4.787489233706909,0.009255292,0.009255292,0.008386275,2.5998276e-07,4.787831960070839,4.787489241767006,4.336823e-05,4.788289413497132,4.787479720766362,0.13257381,0.13257381,0.13470283,1.1164751e-06,4.787840950646508,4.787479831337365,2.1035543e-05,4.7882832218520734,4.787485911562376,0.12662289,0.12662289,0.13439086,8.226866e-07,4.787835077518089,4.7874858448097655,5.724971e-06,4.788279374351475,4.787489759022521,0.21225521,0.21225521,0.2036242,1.6290668e-06,4.787831217243057,4.787489757774193,5.2516472e-05,4.7882955868373465,4.787473545305802,0.21419111,0.21419111,0.21578822,1.5603812e-06,4.787847220492699,4.7874735778558275,2.4187975e-05,4.788287448987446,4.787481685132659,0.29636773,0.29636773,0.2944662,2.2616575e-06,4.78783996545945,4.787481559158516,7.009912e-09,4.788291921219485,4.787477211690999,4.787843615950089,4.78747733031241,1.0009905286961978,0,0
27,4.78575666178987,4.794603794199988,0.008796296082437038,0.0072916666977107525,4.789295514849399,0.008735694,0.008735694,0.008647413,0.9555512,4.786829104488756,4.789440743230536,2.9910654e-05,4.7857585011730945,4.787489904131057,0.009278658,0.009278658,0.008387804,3.0135342e-07,4.786935328200576,4.787489919153191,9.1123205e-05,4.785779067331519,4.787469336877344,0.13271588,0.13271588,0.13473931,1.193294e-06,4.786955548762623,4.787469469338725,4.2450614e-05,4.785767099480773,4.787481304773056,0.12663034,0.12663034,0.13432935,9.471282e-07,4.7869438703919895,4.78748124215815,4.1998836e-05,4.785769570680741,4.787478834128801,0.21211019,0.21211019,0.20355803,1.7187444e-06,4.786946023406819,4.787478862323276,5.146014e-05,4.785772478389174,4.787475926126667,0.21427602,0.21427602,0.2158367,1.7750694e-06,4.786948599042156,4.787475956706914,7.5635544e-05,4.785784557093077,4.787463846209294,0.29625326,0.29625326,0.2945014,2.4405856e-06,4.786961985566693,4.787463732732604,2.1132925e-08,4.78578090539746,4.7874674982263565,4.7869574819323315,4.787467645716794,1.001490589391153,0,1
335,4.784226539263029,4.797742832879174,0.009606481529772282,0.0069444444961845875,4.789633056788302,0.00873925,0.00873925,0.008646513,0.95471704,4.786410026055422,4.790033000467927,-5.9771337e-06,4.784226137241837,4.78749214444321,0.009296467,0.009296467,0.008392011,2.5974572e-07,4.786355436218116,4.787492168186543,0.00012401101,4.784259871466047,4.787458408846421,0.1328488,0.1328488,0.13478431,1.223402e-06,4.786388851359026,4.787458563777395,4.8570335e-05,4.7842395939665,4.787478687156457,0.1266441,0.1266441,0.13430274,1.0076354e-06,4.78636928816232,4.787478633449609,5.08916e-05,4.784243638332404,4.787474643308881,0.2119693,0.2119693,0.20350492,1.7255071e-06,4.7863724749043595,4.787474686481728,5.7145604e-05,4.784245739229563,4.787472541977459,0.2143636,0.2143636,0.2158827,1.8124263e-06,4.786374575188507,4.787472577477789,8.972298e-05,4.784262713770699,4.787455566702584,0.2961384,0.2961384,0.29448688,2.4659334e-06,4.7863929816699144,4.787455456005952,3.167932e-08,4.784259469010433,4.787458810508535,4.786388340978851,4.787458989183841,1.0021480797472244,0,2
299,4.7830623839016155,4.800824700708906,0.009259259328246117,0.006770833395421505,4.790167310643899,0.008740973,0.008740973,0.008642369,0.954238,4.785969671267365,4.7905076016852,1.1848868e-05,4.783063273397215,4.787490853036565,0.009307385,0.009307385,0.0083993925,2.246385e-07,4.785787527998889,4.787490885211133,0.00012725264,4.783100602814744,4.787453520607091,0.13297798,0.13297798,0.13485041,1.2970938e-06,4.785824437459486,4.787453696204151,6.504328e-05,4.783081918273099,4.787472206078348,0.12666126,0.12666126,0.13429436,1.0823067e-06,4.785806629077806,4.78747216538051,7.0824535e-05,4.78308897426196,4.787465151295679,0.21182387,0.21182387,0.20344244,1.8240407e-06,4.785812638613204,4.787465204258409,5.4358927e-05,4.7830827921863195,4.787471333401851,0.21442625,0.21442625,0.21592642,1.897293e-06,4.785806641917947,4.787471376275069,8.681789e-05,4.783101497477271,4.787452627236988,0.2960623,0.2960623,0.29444462,2.5357842e-06,4.785826732080889,4.787452512476217,3.6072613e-08,4.783101494248204,4.787452630863364,4.785825105859966,4.787452838628567,1.0027931057560393,0,3
375,4.782028373573305,4.803553282605227,0.010185184888541698,0.0069444444961845875,4.790638337025339,0.008737832,0.008737832,0.008637346,0.9532699,4.785509162239242,4.790773756839131,5.384531e-05,4.782032758666497,4.787487357280515,0.009318782,0.009318782,0.008407926,2.140022e-07,4.78515805532793,4.78748739715416,0.000112707465,4.782065088071452,4.7874550243184535,0.1331026,0.1331026,0.13493633,1.4038814e-06,4.785189757221221,4.787455218975455,7.075198e-05,4.782051421715837,4.787468692801396,0.12667608,0.12667608,0.13429606,1.1671215e-06,4.785177146828663,4.787468665576687,8.3379375e-05,4.782062325634856,4.787457788024592,0.21168825,0.21168825,0.20335901,1.908717e-06,4.785187381976798,4.787457848444267,5.943312e-05,4.78205257310398,4.787467539702746,0.21447755,0.21447755,0.21595404,2.0433179e-06,4.785177313329724,4.787467594503899,9.4806914e-05,4.782074700119781,4.78744541267519,0.295999,0.295999,0.29440928,2.6589805e-06,4.785200488539381,4.787445287224204,4.0080902e-08,4.782069473569118,4.78745063881741,4.785193903769975,4.787450873349796,1.003363462034685,0,4
148,4.781052617476819,4.8059085815884135,0.010069443844258785,0.006770833395421505,4.790995003434578,0.008728625,0.008728625,0.008631213,0.9515158,4.785037572593314,4.790862859742141,9.4795185e-05,4.781060769138852,4.787483590335782,0.0093325805,0.0093325805,0.0084165735,2.2855191e-07,4.784483603543248,4.7874836374525875,0.000108322216,4.781089877409076,4.787454479554215,0.13323039,0.13323039,0.13504046,1.5181536e-06,4.784512005972175,4.7874546911180165,7.182869e-05,4.781077323219053,4.78746703344716,0.12669104,0.12669104,0.13430986,1.1827992e-06,4.784500524535337,4.787467019497871,8.277347e-05,4.781088207986249,4.787456149804989,0.21155949,0.21155949,0.20325124,1.990401e-06,4.784510924623035,4.787456216963581,6.86158e-05,4.781082119973967,4.787462237667185,0.21450268,0.21450268,0.21595024,2.1543938e-06,4.784504288591502,4.787462308825416,0.000103265615,4.781105900741216,4.787438457149474,0.2959551,0.2959551,0.29440045,2.881166e-06,4.7845286876483035,4.787438315344104,4.8102553e-08,4.78109803078558,4.7874463271097545,4.78451992892006,4.787446585777394,1.003856334578409,0,5
22,4.780078114056689,4.807938910226629,0.009606481529772282,0.005381944589316845,4.791222432404308,0.008713658,0.008713658,0.008622663,0.9487054,4.78453049118676,4.790835823384523,0.00010241391,4.780087224340305,4.787482631054526,0.009348013,0.009348013,0.008424414,2.488671e-07,4.783774191659041,4.787482684841828,0.000110045745,4.780117271631108,4.787452579740734,0.13335559,0.13335559,0.13515124,1.6362616e-06,4.783803511946391,4.787452806849327,7.65494e-05,4.7801053516402545,4.7874645003993885,0.12670091,0.12670091,0.13433918,1.2608107e-06,4.7837923261106825,4.787464500228135,9.327816e-05,4.780119604942854,4.7874502480156655,0.21143645,0.21143645,0.20312777,2.1375226e-06,4.783806388884944,4.787450319991822,8.008923e-05,4.780113738757757,4.787456115102347,0.21451727,0.21451727,0.21591303,2.3034845e-06,4.783799936181364,4.7874562065419495,0.0001179667,4.780141081398845,4.787428769831442,0.29592815,0.29592815,0.29442167,3.1380255e-06,4.783827559382497,4.7874286069682,5.7489732e-08,4.780126384150644,4.787443468013215,4.783812495471169,4.787443748912948,1.0042810239427533,0,6
362,4.779074946927887,4.809709218883941,0.00972222164273262,0.0052083334885537624,4.7913286557318875,0.008691057,0.008691057,0.008610249,0.9449226,4.783984109793273,4.790742584429763,0.00010196536,4.779084179423316,4.787482509735413,0.009364012,0.009364012,0.008432496,2.9397623e-07,4.783055201731027,4.7874825701676755,0.00012285274,4.779119438480089,4.787447244971627,0.13348202,0.13348202,0.13525972,1.7920825e-06,4.783089638673325,4.787447488116577,7.515109e-05,4.779102163110197,4.787464522707436,0.12670574,0.12670574,0.1343817,1.4260984e-06,4.783072992409443,4.787464536790908,0.00010782281,4.779123758569437,4.787442925385072,0.21131799,0.21131799,0.20300302,2.343373e-06,4.783094429797146,4.787443001052469,9.7246986e-05,4.77911897111525,4.7874477136439,0.21451977,0.21451977,0.2158525,2.5232634e-06,4.783089301666838,4.787447828359079,0.00013670209,4.779149212104857,4.7874174716004605,0.29591936,0.29591936,0.2944603,3.4797522e-06,4.783119604949109,4.787417282516777,7.090761e-08,4.77912867335778,4.787438011925897,4.783098867434171,4.787438315495263,1.0046519457632688,0,7
466,4.778023353961754,4.811300520787629,0.010300925932824612,0.0052083334885537624,4.7913342207591665,0.008659402,0.008659402,0.008592674,0.9402096,4.783384205890988,4.790619267423742,0.000106253894,4.778033033489483,4.78748206310316,0.009381338,0.009381338,0.008441952,3.5886524e-07,4.782326496598532,4.787482130571519,0.00014252291,4.7780752825135995,4.787439807542909,0.13360503,0.13360503,0.13536403,2.0097746e-06,4.782367698602539,4.787440068313405,7.785037e-05,4.778051719818051,4.78746337414859,0.12670043,0.12670043,0.13442248,1.5982823e-06,4.782344811123607,4.787463402865179,0.00012691015,4.778081155213776,4.787433935303776,0.2112051,0.2112051,0.20288727,2.5838913e-06,4.782374316162835,4.787434013934027,0.00012627075,4.77808086493421,4.787434226548789,0.21451366,0.21451366,0.21578583,2.7334515e-06,4.7823735194626185,4.787434366750751,0.00015824122,4.7781098410173675,4.787405248266375,0.29593498,0.29593498,0.29450575,3.8942626e-06,4.7824026471858465,4.787405029483448,9.475413e-08,4.778084962522117,4.787430127863196,4.782377481406176,4.787430456103723,1.0049859867214306,0,8
672,4.776931065278335,4.812828996634663,0.010763888247311115,0.0052083334885537624,4.791290237788855,0.008619714,0.008619714,0.008569534,0.93457454,4.782731409007871,4.79048165789026,0.0001262483,4.776942566533784,4.787480241827474,0.009400247,0.009400247,0.008454114,4.410136e-07,4.781583802526823,4.787480317428977,0.00015661871,4.776988128280713,4.787434672011259,0.13372259,0.13372259,0.1354619,2.2401368e-06,4.781628213167767,4.78743495284989,8.677516e-05,4.77696268023466,4.787460122494668,0.1266844,0.1266844,0.13445567,1.777581e-06,4.78160334537616,4.787460167033775,0.00015074898,4.776999721831374,4.787423077910818,0.21110362,0.21110362,0.20278005,2.8941504e-06,4.781640746713467,4.787423158788048,0.00015088257,4.776999781905016,4.787423017062145,0.21449652,0.21449652,0.21572761,2.9797877e-06,4.781640108095577,4.787423186611286,0.00018208053,4.77703057923124,4.787392219424575,0.2959729,0.2959729,0.29455113,4.3543787e-06,4.781671336517265,4.787391965989876,1.266421e-07,4.776999629919323,4.787423171058492,4.781639919071729,4.787423527501089,1.0053067101725248,0,9
