,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_x_s5_5d_a_rep,percent_hidden_y_s5_5d_a_rep,percent_hidden_xy_s5_5d_a_rep,total_percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_x_s5_5d_b_rep,percent_hidden_y_s5_5d_b_rep,percent_hidden_xy_s5_5d_b_rep,total_percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_x_s5_6d_rep,percent_hidden_y_s5_6d_rep,percent_hidden_xy_s5_6d_rep,total_percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_hidden_xy_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
330,4.783566088868678,4.790376236226242,0.01145833358168602,0.007986110635101795,4.787652177199948,0.0066558314,0.008302897,0.009822978,2.680125e-15,2.680125e-15,2.680125e-15,8.040375e-15,4.783488759966958,4.787828461429738,0.00021430486,4.783575662850096,4.787482168237006,0.007157706,0.008477289,0.0099520525,0.0034712846,0.0037879283,8.531311e-06,0.0072677443,4.783574378689457,4.787482172410483,0.00081488874,4.783711711637511,4.787346114905763,0.12839372,0.13784912,0.13172343,0.057118885,0.05732021,0.00016045662,0.114599556,4.783711397040696,4.787346221495319,0.0008462769,4.783717322580602,4.787340505587375,0.13286021,0.12841894,0.13608947,0.058678567,0.054281414,0.00015626234,0.11311624,4.78370681042991,4.7873406056828705,0.000620799,4.783704759590125,4.787353064651394,0.21624038,0.2045705,0.21022236,0.0964941,0.087372,0.0002603648,0.18412647,4.783702101433374,4.787353237700746,0.00090747024,4.783768798620211,4.787289026417056,0.21108042,0.2170428,0.21386498,0.09248053,0.08896394,0.00027045654,0.18171492,4.783779153189573,4.787289202683349,0.00070540834,4.783755177081998,4.787302648270842,0.2976117,0.29533842,0.28832477,0.13117567,0.12362054,0.00035271602,0.25514892,4.783759291010564,4.787302879357525,3.1326495e-06,4.784075229598552,4.78698258678424,4.78407347253422,4.7869829739514955,1.0007088519623344,490.24036,0.41669846,0.0005957068,0.47949207,0.49178815,0.49162996,0
27,4.779485746677761,4.792019328206102,0.015451389364898205,0.007407407276332378,4.787005895447902,0.00656858,0.008363534,0.009834229,3.569677e-15,3.569677e-15,3.569677e-15,1.0709032e-14,4.77960042574952,4.787824098572181,0.00030948568,4.779499578983059,4.787477909747981,0.00718453,0.008326812,0.009956721,0.0034748812,0.003724686,8.365849e-06,0.0072079333,4.779498270075261,4.787477913855168,0.0012921834,4.779716757569495,4.787260716759548,0.12838694,0.13719893,0.13172641,0.056945078,0.057062853,0.0001610154,0.11416895,4.779718446406578,4.787260823673501,0.001362314,4.779729297830138,4.787248178389583,0.13288206,0.12856698,0.13608941,0.05871593,0.05431935,0.00015719108,0.11319247,4.77972028940642,4.787248279043598,0.0012420466,4.7797633026075035,4.787214164561013,0.2159267,0.20439178,0.21030098,0.09659399,0.08723672,0.00026040556,0.18409112,4.779762914338708,4.787214339162735,0.0015399863,4.779829889070647,4.787147580103167,0.21114568,0.2175838,0.21376806,0.09271663,0.08908507,0.00027407723,0.18207578,4.779841351107624,4.787147759353763,0.001394171,4.779859613133594,4.78711785183039,0.29790553,0.29556817,0.2883242,0.13133618,0.1236592,0.0003547853,0.25535017,4.779866156368397,4.787118086800731,9.4793695e-06,4.780318284183945,4.786659156632388,4.78032111641521,4.786659547560163,1.0011197329980719,489.70453,0.4166451,0.00060064957,0.47959924,0.49167654,0.4915406,1
344,4.775559180301102,4.793656781716258,0.01788194477558136,0.006481481250375509,4.7864177410432385,0.0064803003,0.008407969,0.009837664,3.088977e-15,3.088977e-15,3.088977e-15,9.266931e-15,4.775860253796633,4.787825379141463,0.00040580283,4.7755774470759444,4.787473474885622,0.007216485,0.008176132,0.009960246,0.0034802367,0.0036601583,8.309274e-06,0.0071487045,4.775576033146407,4.787473479043365,0.0017140438,4.775867794231568,4.787183100655695,0.12839556,0.1366031,0.13172814,0.05679088,0.05683023,0.00016156543,0.11378268,4.775871181672387,4.787183208706538,0.0018342118,4.775889433193394,4.787161462651652,0.13293515,0.12874922,0.13609451,0.058770373,0.05439488,0.00015866052,0.11332391,4.775881899947698,4.787161565271392,0.0018110413,4.775966772709286,4.787084107029407,0.21554343,0.20421751,0.21038295,0.096659295,0.08711548,0.00026060222,0.18403538,4.775968782557545,4.7870842844897235,0.002111028,4.776034296290367,4.787016585559888,0.2112894,0.21806748,0.21366265,0.09300647,0.089223675,0.0002778654,0.182508,4.776047205571196,4.787016769567373,0.0020234666,4.77610566988656,4.786945203363377,0.2981397,0.2957786,0.28833383,0.1315524,0.12376053,0.0003565006,0.25566941,4.776114236296525,4.786945443966516,1.8297682e-05,4.776691429889821,4.786359395403332,4.77669877960594,4.786359794229253,1.00152453802069,489.60284,0.4167633,0.0006064006,0.47983658,0.49159592,0.49144557,2
314,4.7717565269857225,4.795300277633717,0.02118055522441864,0.006018518470227718,4.785882777366448,0.006392553,0.0084204115,0.0098333135,2.6867207e-15,2.6867207e-15,2.6867207e-15,8.060162e-15,4.772240969800136,4.787832342475412,0.00049424486,4.771779077459349,4.787469189206689,0.0072629396,0.00804225,0.009961142,0.0034905104,0.0036009983,8.366058e-06,0.007099875,4.7717775142711405,4.78746919352536,0.0020711268,4.772134523810197,4.787113701063625,0.12840867,0.13609838,0.13173121,0.056652367,0.05664003,0.00016221018,0.1134546,4.772139521801746,4.7871138111599505,0.0022581164,4.772168653923498,4.787079570389176,0.13303055,0.12895982,0.13610019,0.058847263,0.054496795,0.00016045496,0.113504514,4.772162533358496,4.787079676212208,0.0023306191,4.772288214605512,4.786959983736652,0.215129,0.20395869,0.21046482,0.09670433,0.0869889,0.000260891,0.18395412,4.772292507500061,4.7869601654625145,0.002611966,4.772352409803912,4.786895791854907,0.21144179,0.21853632,0.21355742,0.0933287,0.089400075,0.00028162522,0.1830104,4.7723666663600595,4.786895982163044,0.0025890777,4.772465318720614,4.786782866832059,0.29833454,0.2959841,0.2883519,0.13182378,0.12391491,0.00035829123,0.25609696,4.772475928240454,4.786783115161914,2.859041e-05,4.7731650846672995,4.786083024160455,4.773176655240105,4.786083434695073,1.0019257589351305,489.93005,0.41706938,0.00061265647,0.48014393,0.49163675,0.49134997,3
391,4.768050787105658,4.796952400707299,0.02465277910232544,0.004745370242744684,4.785391755203962,0.00631566,0.008393216,0.009821248,3.0931754e-15,3.0931754e-15,3.0931754e-15,9.279526e-15,4.768717398786967,4.787844890024379,0.00055944204,4.768076812848185,4.787465713387911,0.007313692,0.00790406,0.009959267,0.003504253,0.003539152,8.424821e-06,0.0070518297,4.768075144021545,4.7874657178913,0.0023702509,4.768491849879972,4.787050616488177,0.12843019,0.13566263,0.13173103,0.056557123,0.056494925,0.00016273902,0.11321478,4.7684984599294875,4.7870507296139015,0.002633653,4.7685408656494745,4.787001595568136,0.13309935,0.12917967,0.13610354,0.058923308,0.054604802,0.0001626439,0.113690756,4.768536053839789,4.787001705816009,0.0027981526,4.768701635966679,4.786840788733687,0.21470107,0.20368034,0.21054803,0.09674131,0.086881764,0.00026100015,0.18388407,4.7687085483636915,4.786840975836139,0.003053198,4.7687609723585025,4.786781456486676,0.21166971,0.21897809,0.21345706,0.09370119,0.08960626,0.0002851197,0.18359257,4.768776563802547,4.786781655159351,0.003091473,4.768913690670487,4.786628712388327,0.2984703,0.29620206,0.28837985,0.13212411,0.12411446,0.00035994634,0.25659853,4.768926373410186,4.786628970242556,3.9576073e-05,4.769718139418964,4.785824153641037,4.769733859657266,4.785824580085878,1.002325162662193,490.67273,0.41754997,0.0006189274,0.48051295,0.4917245,0.49125087,4
153,4.764426635968316,4.798623165096819,0.02708333358168602,0.00416666641831398,4.7849445535828385,0.006251282,0.008343381,0.00980147,2.522407e-15,2.522407e-15,2.522407e-15,7.567221e-15,4.765276109107457,4.787863262340274,0.00061757385,4.764456083474901,4.78746228992655,0.007363386,0.0077682543,0.009955095,0.0035171767,0.0034765322,8.474211e-06,0.0070021832,4.764454354856756,4.787462294667795,0.0026277625,4.7649278342032995,4.786990458343282,0.12848072,0.13528024,0.13172337,0.056519598,0.05639494,0.00016321019,0.113077745,4.764935856923311,4.786990575496343,0.0029624735,4.764991676502998,4.786926608413105,0.13312885,0.12936142,0.13610573,0.05899724,0.054700047,0.00016519407,0.113862485,4.764988309804553,4.786926724410568,0.0031898757,4.765187138084273,4.786731097689282,0.21425778,0.20340303,0.21063204,0.09678035,0.086778514,0.00026091377,0.18381979,4.765196454151641,4.7867312916545695,0.003435484,4.765245708509579,4.786672531923058,0.21197192,0.2193787,0.21336374,0.09410527,0.08983841,0.00028807385,0.18423176,4.765262423425776,4.786672740536142,0.0035220473,4.765434287458263,4.786483917435313,0.2985461,0.29646498,0.28841856,0.13245802,0.12435994,0.00036097746,0.25717893,4.765448975439244,4.786484186472434,5.0445455e-05,4.766341395241001,4.785576660242912,4.766361036437987,4.78557710674321,1.0027261201862627,491.82397,0.41817418,0.0006249523,0.48094487,0.49178863,0.49114794,5
23,4.760851386387434,4.800319937676269,0.02881944552063942,0.003703703638166189,4.78453251733674,0.006215435,0.008272548,0.009774181,3.041449e-15,3.041449e-15,3.041449e-15,9.124347e-15,4.761885411137721,4.787887776659746,0.0006639381,4.760883989460128,4.787459133846864,0.007406154,0.007635821,0.009949398,0.003526799,0.0034138353,8.470776e-06,0.006949105,4.760882255233127,4.787459138852939,0.0028446037,4.761410118757106,4.786932899160165,0.12854865,0.13496527,0.1317096,0.056528345,0.056346573,0.00016349737,0.11303841,4.761419333648728,4.786933020719505,0.0032483833,4.761489430508655,4.786853575271629,0.1331366,0.12951872,0.13610743,0.059074566,0.054776512,0.0001674504,0.11401853,4.7614875160000665,4.7868536978939815,0.0035083022,4.761712740892063,4.786630202406834,0.21378618,0.20315713,0.2107155,0.096819356,0.0867079,0.0002604399,0.1837877,4.761724390402527,4.786630404466976,0.0037710457,4.761777265997157,4.786565681230768,0.21230711,0.21969463,0.21327457,0.094524905,0.09008051,0.00029075233,0.18489617,4.761795028732547,4.786565901466914,0.0038929463,4.761998356639534,4.786344543479822,0.29859987,0.29675588,0.28846937,0.13282298,0.12466076,0.00036211236,0.25784582,4.7620147378066795,4.786344825779859,6.076858e-05,4.763006645011428,4.785336061082575,4.763029973582113,4.78533653061707,1.0031311083271435,493.37146,0.41890222,0.00063017086,0.48139852,0.49181443,0.491041,6
378,4.757310691587164,4.802047270980567,0.03055555559694767,0.003009259235113859,4.784152639076755,0.006221744,0.008194857,0.009739782,3.0957798e-15,3.0957798e-15,3.0957798e-15,9.287339e-15,4.758531936906935,4.787918792010402,0.00070062076,4.757346265119638,4.787456160697283,0.0074467123,0.007509008,0.00994268,0.0035357634,0.0033552696,8.40112e-06,0.0068994337,4.757344479189807,4.787456166005181,0.003022537,4.757924567422339,4.786877727130332,0.12865609,0.13470972,0.1316909,0.056595996,0.056347176,0.00016378827,0.11310696,4.757934994722186,4.78687785384819,0.0034901416,4.758019539785902,4.786782737377018,0.1331301,0.12966952,0.13610786,0.059154358,0.054845355,0.00016936623,0.114169076,4.758019075011895,4.786782867798055,0.0037667637,4.758266960078877,4.786535240119797,0.21327701,0.20291376,0.21079715,0.09685924,0.08666171,0.0002594664,0.1837804,4.758281033321198,4.78653545150659,0.0040557543,4.758340346451438,4.786461857552105,0.21264784,0.21994479,0.21318689,0.09494533,0.09032934,0.00029293832,0.1855676,4.758359036680313,4.786462090836103,0.004209674,4.75859316789181,4.786208974846876,0.29862046,0.29705828,0.28853476,0.13319822,0.12498811,0.00036327497,0.2585496,4.75861097633317,4.786209272841189,7.01667e-05,4.759698644997419,4.7851032542782415,4.759725511607679,4.785103750202721,1.0035408889048911,495.30722,0.41974306,0.00063449395,0.48188072,0.49183303,0.49092832,7
507,4.753776229733605,4.803812611504735,0.03368055820465088,0.0025462962221354246,4.78379805886478,0.006268533,0.008130023,0.009698846,2.6185308e-15,2.6185308e-15,2.6185308e-15,7.855592e-15,4.755188161956936,4.787956814809024,0.0007255785,4.75381445549074,4.78745350535089,0.007486805,0.007392553,0.009935053,0.0035478962,0.0033025101,8.314438e-06,0.006858721,4.75381262089732,4.787453510994363,0.0031651596,4.754443265802883,4.786824537993738,0.12878083,0.13448983,0.13166803,0.05670121,0.05637907,0.00016375397,0.113244034,4.754454793015134,4.7868246707120266,0.0036920365,4.754554303564083,4.786713476855837,0.13312978,0.12980926,0.13610578,0.059242677,0.054919947,0.00017086943,0.114333495,4.754555309198794,4.786713615948214,0.003984402,4.75482581587533,4.786441870106179,0.21274002,0.20264809,0.21087736,0.096894644,0.08663273,0.00025821067,0.18378559,4.75484241951716,4.786442092192862,0.0042926567,4.754907039759087,4.78636064823464,0.21299867,0.22016531,0.21309806,0.09536267,0.09060197,0.0002943728,0.18625902,4.754926356460058,4.786360896135987,0.004480008,4.755192427340144,4.786075185597319,0.2985955,0.297365,0.28861687,0.13356787,0.12534422,0.00036422984,0.25927633,4.755211676854916,4.7860755013691785,7.854867e-05,4.756390376687431,4.784876940144376,4.756420390600291,4.784877465428964,1.00395728965111,497.62296,0.42069525,0.0006373106,0.48239607,0.49185696,0.49080694,8
723,4.750225585616099,4.805620727328662,0.03524305671453476,0.0017361111240461469,4.783462670500833,0.0063666073,0.008094241,0.009651836,3.025893e-15,3.025893e-15,3.025893e-15,9.077679e-15,4.751832321593949,4.7880024195104,0.0007396696,4.750266139073343,4.787451176317685,0.0075193834,0.007289117,0.009926702,0.0035599435,0.0032565491,8.146837e-06,0.006824639,4.7502643014870465,4.787451182245779,0.0032844257,4.7509459055821575,4.786771219818814,0.12890866,0.13431183,0.13164207,0.056836322,0.05643787,0.00016370043,0.11343789,4.750958431792537,4.786771359493321,0.0038666478,4.751073597222871,4.786643497807982,0.13316232,0.12993461,0.13610101,0.05933914,0.055003572,0.00017192725,0.11451464,4.751075937865136,4.786643646550894,0.004171928,4.751369265949949,4.7863477189226336,0.21218154,0.20234835,0.21095659,0.09693368,0.08662267,0.00025684488,0.1838132,4.7513885319965645,4.786347953527701,0.004486505,4.751455525997725,4.786261457985329,0.2133631,0.22034767,0.21300659,0.095781535,0.0908807,0.00029549666,0.18695772,4.751475462394894,4.7862617222104635,0.004704902,4.751773361123417,4.7859435298307735,0.2984984,0.29767418,0.28871524,0.13391507,0.12572765,0.000364608,0.26000732,4.751794051200133,4.785943865118021,8.595534e-05,4.753064413365943,4.7846521234802095,4.753097379543251,4.784652682278749,1.0043823546748907,500.30725,0.4217349,0.00063927117,0.4829535,0.49188322,0.49067637,9
