,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,epoch
330,4.783973399932521,4.789896419291193,0.01006944477558136,0.007175925653427839,4.787527211731363,0.011513332,0.008566463,0.0062408005,0.32492614,4.7837870593646725,4.7877541767834195,0.00019589417,4.783981776580044,4.787483365837056,0.006600816,0.009721692,0.009218423,5.507359e-06,4.783982377225776,4.787483371523459,0.00055149104,4.784067729935034,4.787397409891317,0.13363974,0.13994074,0.13366911,0.00011459949,4.784071128056435,4.787397521359372,0.00092110946,4.7841309538766374,4.787334186726546,0.13345748,0.1370874,0.13457188,0.000115272385,4.784126949086879,4.787334292400493,0.00078362273,4.784140943841145,4.78732419388666,0.2057066,0.20267165,0.20362079,0.00017899912,4.784144371717655,4.7873243654357776,0.0007473802,4.7841331951796215,4.787331942992809,0.21012995,0.20934816,0.21065368,0.0001762132,4.784136175120898,4.787332107202046,0.0011366277,4.784265021153898,4.787200111766034,0.2989521,0.29266393,0.30202538,0.00023874297,4.784264386679824,4.787200336839092,3.6555239e-06,4.78423590193805,4.787229233167145,4.7842428797426475,4.787229514537973,1.0005570872975946,487.50366,0
27,4.779858396877762,4.791571191202408,0.011805555783212185,0.0065972222946584225,4.78688607347129,0.011516305,0.008621957,0.006227505,0.324336,4.77984381861541,4.787749914241843,0.00032122692,4.779872127770017,4.787478009659145,0.006567879,0.009738791,0.009223384,5.645174e-06,4.779872665586253,4.787478015509499,0.0010517071,4.780038236965887,4.787311891855904,0.13332345,0.1400452,0.13363604,0.00011521956,4.780042674114183,4.787312003674877,0.0014305464,4.780103020374904,4.787247107574134,0.13315043,0.13765156,0.13454182,0.00011606683,4.780100213694965,4.787247214915015,0.0014026288,4.780158206182304,4.787191915929191,0.20607612,0.20280218,0.20361641,0.00018033432,4.780163433394143,4.787192088716619,0.0014101499,4.780159813046375,4.787190308281792,0.21033174,0.20905678,0.21063414,0.00017725429,4.780164205509134,4.787190473715368,0.0018721779,4.780338604752398,4.787011505541618,0.29903415,0.2920835,0.30212075,0.00024072413,4.78034019697566,4.787011731585838,1.0716678e-05,4.780353385324578,4.786996724240715,4.780362751741012,4.786997007355247,1.000955543494206,486.89493,1
344,4.775902284002958,4.79324556990646,0.014756944961845875,0.005671296268701553,4.786308255548722,0.011467377,0.008640858,0.006208078,0.32380584,4.776054027862516,4.787750489983423,0.00044183776,4.775921301507683,4.787472723284117,0.0065324623,0.009730874,0.009227905,5.740054e-06,4.77592176365577,4.787472729332232,0.0015129154,4.776162762602386,4.78723124056181,0.13299626,0.14012024,0.13360468,0.00011572905,4.7761684636683075,4.787231353585478,0.0018967232,4.77622884611635,4.787165155037033,0.13280961,0.13820034,0.13452083,0.00011649232,4.776226930468175,4.787165264929083,0.0019462325,4.776321138541622,4.787072851396544,0.20647068,0.20300841,0.20361756,0.00018160457,4.776327702840858,4.78707302718978,0.002007667,4.776334360475889,4.787059628849153,0.21047857,0.20883232,0.210621,0.00017815767,4.776339939151789,4.787059797340345,0.002527633,4.7765550569426,4.786838910378309,0.29924506,0.29146698,0.3021999,0.00024257705,4.7765584748832035,4.7868391396327326,2.0289168e-05,4.776613855852927,4.786780107136203,4.776625598091187,4.786780394713445,1.0013506312510503,486.7302,2
314,4.772084956104504,4.794919995450474,0.01753472350537777,0.005787036847323179,4.7857859796145785,0.011374181,0.008630307,0.006185077,0.32333916,4.772399541076711,4.787755794700671,0.0005440429,4.772108689061877,4.787468005699531,0.0064866827,0.009698277,0.009232644,5.8349506e-06,4.772109019901704,4.787468012045209,0.0019235346,4.772420618181445,4.787156040168021,0.13264629,0.14014709,0.13357978,0.000116429874,4.772427600975771,4.787156155795527,0.002302788,4.772486804101781,4.787089852190761,0.1325102,0.13869914,0.13451037,0.00011674424,4.772485597594401,4.78708996526733,0.0024278162,4.772614535687506,4.786962103090617,0.20685455,0.20326936,0.20361704,0.00018262191,4.772622482837811,4.786962283242636,0.0025393153,4.772638855741247,4.786937779277022,0.21058807,0.2087152,0.21061286,0.0001793702,4.772645279017463,4.786937952971085,0.0031033386,4.772897269310454,4.7866793335398325,0.29953998,0.29084066,0.30226222,0.00024432797,4.772902151819252,4.786679568482971,3.1271924e-05,4.772998250063017,4.786578339598669,4.773011988540526,4.786578635284621,1.0017426560391935,486.99347,3
391,4.76837603666633,4.79659920843158,0.02013888955116272,0.005208333022892475,4.785309939665602,0.011241791,0.008590832,0.0061595947,0.3229528,4.768851071937409,4.787765767452674,0.00062698167,4.768403928320447,4.787463844943274,0.006441676,0.009641959,0.009238797,5.9429917e-06,4.7684041832196895,4.7874638516578445,0.002292775,4.768784048755508,4.787083669966241,0.13226765,0.140131,0.13356411,0.000117188094,4.768792442528316,4.787083789681246,0.0026453398,4.76884679547116,4.787020920658791,0.1322261,0.13913351,0.13450918,0.00011677525,4.768846186269548,4.787021038022309,0.0028546331,4.769011038785405,4.786856650903026,0.20724164,0.20351635,0.20361201,0.000183258,4.769020689642325,4.786856836895489,0.0030061463,4.76904474083925,4.786822943085304,0.21067595,0.20871642,0.21060342,0.0001805021,4.769051572491611,4.786823123554471,0.0035980137,4.769336469256855,4.786531170519423,0.29990518,0.29026985,0.3023129,0.00024607158,4.769342721218529,4.786531412788541,4.2779295e-05,4.769480645260969,4.786386972425425,4.7694961249551,4.786387279318876,1.002133535904382,487.68222,4
153,4.764743864602346,4.798296061239941,0.02256944589316845,0.004629629664123058,4.784875182571523,0.011092043,0.008515456,0.0061317445,0.3226548,4.765378326026471,4.787780468167489,0.00069097494,4.76477538116555,4.787460218202624,0.006397931,0.0095586125,0.009245965,6.0337825e-06,4.76477552154658,4.787460225261506,0.0026130334,4.765220640763206,4.787014881240147,0.13187422,0.14010836,0.1335584,0.00011788905,4.765230664982427,4.787015006172367,0.0029365714,4.765279681500146,4.78695583865434,0.13197406,0.13954403,0.1345154,0.00011657748,4.765279641888,4.786955960984042,0.0032273456,4.765479952319218,4.786755530729234,0.20757368,0.20374691,0.20360348,0.00018374989,4.765491338120833,4.78675572403997,0.0034143678,4.765522606053939,4.786712868484353,0.21077234,0.20879413,0.21058825,0.00018148654,4.765529754218153,4.7867130570044205,0.0040082745,4.765840900278177,4.786394517156328,0.3003157,0.28973252,0.30235678,0.000247508,4.765848616554425,4.786394769035656,5.4068772e-05,4.766030901574229,4.786204482404026,4.766048211131463,4.786204802870885,1.0025262726663522,488.78412,5
23,4.761172213201396,4.800020026194419,0.02621527761220932,0.004398148041218519,4.7844809009376466,0.010935034,0.008421327,0.0061014635,0.32247323,4.761966319918982,4.787800068542713,0.00073804305,4.761206893302487,4.787457053480482,0.006354461,0.009459839,0.009252914,6.121367e-06,4.76120693415715,4.787457060997468,0.0028834352,4.761714206805326,4.786949636779217,0.13146132,0.14009964,0.13356483,0.00011844155,4.76172588748669,4.786949767573781,0.003178298,4.761769640101962,4.786894201544091,0.13177645,0.13994336,0.13452701,0.000116517374,4.761770357754556,4.786894330404613,0.0035487823,4.762006046199518,4.786657747723803,0.20783801,0.20392874,0.20359361,0.0001840078,4.762018864177112,4.786657949832464,0.003753757,4.762054204373845,4.786609577648651,0.21089712,0.20893422,0.21056552,0.00018225642,4.762061676026668,4.786609775558046,0.004340184,4.762395945756099,4.78626776533096,0.30073765,0.28921285,0.30239466,0.000248208,4.762405213671561,4.786268028619565,6.448223e-05,4.762630879610363,4.786032782405711,4.762650072364799,4.786033118640263,1.0029224427009669,490.29282,6
378,4.757634949446795,4.801771803359278,0.03125,0.0038194444496184587,4.784117061834386,0.01079089,0.008328296,0.006068573,0.32242182,4.75859011044693,4.787824893517797,0.00077147083,4.7576724468686304,4.787454233763076,0.006306889,0.00934907,0.009259063,6.2031586e-06,4.757672428909233,4.787454241850811,0.0031086146,4.758239372984521,4.786887177773678,0.13105592,0.14008427,0.13358462,0.000119042445,4.758252520606375,4.786887315830148,0.0033892207,4.758293942772886,4.786832606462683,0.13161068,0.14033002,0.13454315,0.00011666893,4.758295376597118,4.786832743051073,0.0038249753,4.75856459726519,4.786561888502056,0.20804322,0.2040689,0.20358402,0.00018397605,4.758578644925347,4.786562101143308,0.0040312996,4.7586147405498185,4.786511731945341,0.21103993,0.209131,0.21053466,0.00018274842,4.758622537283262,4.78651194039369,0.004608338,4.758978992752732,4.786147394436909,0.3011524,0.28870842,0.3024259,0.00024803556,4.758990052081071,4.786147670463926,7.386407e-05,4.759256662706488,4.785869657931271,4.759277588595806,4.7858700125462965,1.0033226541404792,492.19272,7
507,4.754109805226234,4.803557104660989,0.03437500074505806,0.00277777761220932,4.783778184796093,0.010679331,0.008256302,0.0060329563,0.3225161,4.755228333841787,4.787855382593275,0.00079423876,4.754149876070965,4.7874516581485445,0.006261057,0.009231987,0.009264282,6.291088e-06,4.754149820446595,4.787451666830621,0.0033011695,4.754776059678078,4.786825313171054,0.13067311,0.14000547,0.13361765,0.00011952399,4.754790532662762,4.786825459822865,0.003561746,4.754828660605636,4.786772709983333,0.13145065,0.14069399,0.13456339,0.000116587216,4.754830890601396,4.78677285489162,0.0040615834,4.755134475387174,4.786466817922341,0.20817727,0.20419425,0.2035752,0.00018394832,4.755149767539744,4.786467042927891,0.004257028,4.755183779041523,4.786417499360741,0.21122253,0.20939934,0.2104969,0.00018259654,4.755191731399409,4.786417719746262,0.0048244065,4.755570337498347,4.786030838137249,0.30153596,0.28821865,0.30244964,0.00024739568,4.755583198913135,4.786031128187952,8.210822e-05,4.755890104348022,4.785710985152548,4.755912474915773,4.785711360767191,1.0037289636897233,494.4765,8
723,4.750568703241505,4.805382454462095,0.0364583358168602,0.002662037033587694,4.783456953843451,0.010619258,0.008223683,0.0059947716,0.32276508,4.751853413966919,4.787892022924216,0.0008097101,4.75061122979289,4.78744920106095,0.006215388,0.009109831,0.009268517,6.3535495e-06,4.750611068041957,4.787449210339006,0.0034746337,4.751298709325716,4.78676152257117,0.13031249,0.13987517,0.13366368,0.00011984295,4.751314348559641,4.786761679048516,0.0037033935,4.751346783297668,4.786713448102651,0.13131109,0.14101447,0.13458745,0.00011621377,4.751349791410684,4.786713602357227,0.004259886,4.751687453122874,4.7863726836403275,0.20824379,0.20432045,0.20356703,0.00018357925,4.751703730333614,4.786372921773449,0.0044439062,4.75173577651832,4.786324343340804,0.21140712,0.2097196,0.210454,0.0001822151,4.751743925177311,4.786324576984398,0.004998247,4.75214388708213,4.78591611276753,0.30189088,0.28773683,0.30246454,0.0002463475,4.752158415089111,4.785916418934179,8.932124e-05,4.752508310071543,4.785551581460993,4.752531935827768,4.785551980864105,1.004143821585741,497.13333,9
