,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,epoch
330,4.784113679410421,4.7899168551811435,0.010416666977107525,0.0069444444961845875,4.787595584898711,0.0085206665,0.008861728,0.009018499,0.32282987,4.783985429644429,4.787745898312385,0.00023913733,4.7841237663252,4.787481656141954,0.00858906,0.008125916,0.0065520923,6.8909812e-06,4.784123985190975,4.787481662193247,0.00042499162,4.7841853804065195,4.787420039217163,0.13515635,0.13155976,0.13425909,0.00010154156,4.7841842703858175,4.787420137452403,0.00076361443,4.784242510638851,4.787362907817414,0.13365364,0.13537449,0.13363713,0.000109073604,4.784243777746599,4.787363010358016,0.0007107882,4.784263577452321,4.787341839805409,0.20145144,0.21030797,0.20516378,0.00017817214,4.7842665337109755,4.787342007291063,0.00075565395,4.784273041702045,4.787332377786679,0.20271751,0.20121026,0.20807007,0.0001702157,4.784274609010369,4.787332540455258,0.0010529343,4.784380144171433,4.787225270348208,0.30991128,0.3045599,0.3032994,0.00026569204,4.784402203044643,4.787225518483204,3.005815e-06,4.784195466018599,4.787409952578876,4.7841945759296705,4.787410056860668,1.0005236230635568,486.1478,0
27,4.7800728353712705,4.79156347975723,0.01215277798473835,0.006134259048849344,4.786967222191913,0.008568436,0.008793491,0.009010397,0.32247952,4.78009558376251,4.78774124930537,0.0003681757,4.780088353510414,4.787476224561795,0.008652274,0.00815794,0.006562221,6.9647094e-06,4.780088743145478,4.787476230848792,0.0009791701,4.78023790827281,4.787326658383673,0.13500759,0.13110355,0.13426888,0.00010253381,4.780238100566846,4.787326757340367,0.0012697446,4.780286897293326,4.787277668937435,0.13389787,0.13504139,0.13361932,0.000110486195,4.780289219813902,4.7872777722536695,0.0013409995,4.780355427717286,4.78720913358373,0.20053564,0.21013533,0.20518745,0.00017905413,4.780360176796442,4.787209302147551,0.0013221893,4.780351468339255,4.787213097713799,0.20253989,0.20148066,0.20800142,0.00017084356,4.78035478858984,4.787213261667206,0.0018092517,4.780530358162149,4.7870341937775285,0.31079832,0.30528766,0.30335033,0.00026686923,4.78055309690088,4.78703444293583,9.526435e-06,4.780253425320455,4.787311140167333,4.780254008093864,4.787311245407044,1.000888230184379,485.56683,1
344,4.776174284179388,4.7932109531491705,0.01510416716337204,0.005324074067175388,4.786396285551657,0.0085903555,0.008681272,0.008994769,0.32214448,4.776342719423369,4.787741378117694,0.0004868468,4.776194938186163,4.787471086844576,0.0087037245,0.008211891,0.006574414,7.0255396e-06,4.776195476219105,4.787471093468049,0.0014795265,4.776425353874907,4.787240648748452,0.13482897,0.13066055,0.1342746,0.000103515384,4.776426886736634,4.787240749077868,0.0017160892,4.776465499817678,4.787200501480533,0.13416943,0.1347373,0.13360359,0.00011185119,4.77646873147327,4.787200606725469,0.0019239266,4.776582389948293,4.787083600078116,0.1997309,0.20994079,0.20521715,0.00017991995,4.77658911661875,4.787083771553538,0.0018411072,4.77656482917049,4.787101169285303,0.20249563,0.20174868,0.20792098,0.0001716507,4.776569781751103,4.78710133655224,0.0024926504,4.776808778163456,4.786857192670348,0.311481,0.30601948,0.3034145,0.00026840076,4.776832100183473,4.786857445622423,1.8675457e-05,4.776446008072196,4.787219992809391,4.776448079353994,4.787220099775467,1.0012514263494976,485.43393,2
314,4.772399196157407,4.794861251692463,0.0173611119389534,0.005439814645797014,4.785876429477453,0.008601805,0.008542663,0.008970808,0.32191095,4.772709698197491,4.787746094803654,0.00059719116,4.772424875342842,4.787466060845921,0.0087503465,0.008280139,0.0065892464,7.157835e-06,4.772425547631997,4.787466067961691,0.0019100648,4.772727722333831,4.787163176017174,0.13464153,0.1303104,0.13427553,0.00010458713,4.772730558592404,4.787163278830646,0.0021041918,4.772761115109221,4.787129782944418,0.1344692,0.13438931,0.13359246,0.00011321861,4.7727649712389,4.787129890953634,0.0024561905,4.772927271466375,4.786963604758471,0.19905594,0.20968655,0.20524879,0.00018048176,4.772935827149771,4.786963780302705,0.002305694,4.772894925115369,4.786995964645128,0.20245118,0.20203224,0.20783165,0.00017224265,4.772901212699708,4.786996136711728,0.0031030332,4.773199770307671,4.786691074111465,0.31202996,0.3067587,0.30349162,0.00026989653,4.773223916939987,4.78669133296749,2.941052e-05,4.772753401465299,4.787137494079457,4.772756910097995,4.787137604019321,1.0016134166827912,485.7301,3
391,4.768723973232703,4.796512833404525,0.02065972238779068,0.003703703638166189,4.785397289359481,0.008606479,0.008376804,0.008938062,0.32179078,4.769174416337828,4.787755323411062,0.0007099481,4.768755109689815,4.787460602633988,0.0087863095,0.008363446,0.006606684,7.4252334e-06,4.7687559253458,4.787460610381923,0.002278455,4.769123669489459,4.787091985943009,0.13444676,0.13011108,0.13427533,0.00010575149,4.769127844024135,4.787092092359891,0.0024455907,4.769152993562676,4.7870626622357975,0.13479346,0.13400996,0.13358386,0.000114344424,4.769157419274236,4.787062774090233,0.0029287473,4.769366194346137,4.786849429088073,0.19854395,0.20931989,0.20528322,0.00018061048,4.769376272359175,4.786849609769484,0.0027186405,4.7693201327590655,4.786895507750572,0.20237267,0.20232089,0.20773664,0.00017257067,4.769327474237321,4.786895685937662,0.0036429649,4.7696825750841265,4.786533001741822,0.31245044,0.30749792,0.30357623,0.00027091004,4.769707370984486,4.786533268467476,4.091606e-05,4.769154806333463,4.787060845794952,4.769159796337497,4.787060959960108,1.0019744627284828,486.4449,4
153,4.765118059468509,4.798174482385779,0.0251736119389534,0.003009259235113859,4.7849519133844955,0.008618726,0.008203967,0.008897354,0.32181358,4.76570741004571,4.787769087216891,0.0008118565,4.765154576864448,4.787455219811643,0.008805975,0.008457077,0.00662597,7.764951e-06,4.765155528010804,4.787455228330133,0.0026031383,4.765586408068025,4.787023311759583,0.13421163,0.13000987,0.13427612,0.00010701534,4.76559211805666,4.7870234229493,0.0027432533,4.765611622080556,4.786998098675794,0.13514663,0.13362741,0.13357526,0.00011502675,4.765616504219261,4.786998215078314,0.0033284076,4.765866609344824,4.78674306534681,0.19816917,0.20887573,0.2053207,0.00018063339,4.765878053578223,4.786743252442769,0.003074936,4.765809617921283,4.7868000792728544,0.20225328,0.20259927,0.2076385,0.00017250223,4.765817931301817,4.7868002647753585,0.004126142,4.7662316048557765,4.786378003685637,0.31279457,0.30822664,0.3036661,0.00027162675,4.76625682034707,4.7863782803498705,5.2519452e-05,4.76562292617996,4.786986788779389,4.765629586204138,4.7869869085134,1.0023370805239684,487.56534,5
23,4.761554025995852,4.799857302029466,0.02829861268401146,0.003009259235113859,4.784535991547485,0.008641571,0.00804896,0.008849793,0.32196835,4.762282527935855,4.787787533178343,0.0009013399,4.7615958081296865,4.787449953577877,0.008812294,0.008549353,0.006646496,8.093614e-06,4.761596863795905,4.787449962953303,0.0028718691,4.762086518843465,4.786959141770985,0.13394585,0.1299872,0.13427725,0.00010824805,4.762093870120345,4.7869592589500725,0.0029987167,4.762110042772109,4.7869356177702,0.13550639,0.13323568,0.13356641,0.000115498435,4.762115273546836,4.786935739917048,0.0036781537,4.762406519044927,4.786639080575262,0.19790006,0.20836203,0.20536202,0.0001803858,4.762419363641287,4.786639275552929,0.0033885008,4.7623394016442075,4.78670622626725,0.20213047,0.20286706,0.20753813,0.00017217264,4.762348469283163,4.786706420230985,0.0045397663,4.762816648011732,4.786228863934369,0.31306338,0.30894977,0.30375987,0.00027242876,4.762842197489955,4.786229153729145,6.367258e-05,4.76212830102246,4.786917352569997,4.762136708474656,4.78691747912882,1.0027031639791293,489.08148,6
378,4.758011212249397,4.801571076424828,0.03194444626569748,0.002662037033587694,4.784147130879043,0.00868582,0.00792486,0.008796295,0.32225284,4.75887991175932,4.787810879984507,0.0009799958,4.758058220905429,4.78744472569251,0.008797912,0.008646294,0.006667705,8.405506e-06,4.758059357329057,4.787444736002983,0.0030958196,4.758605189568466,4.786897629440753,0.13367015,0.13001415,0.13427702,0.000109394015,4.75861404212212,4.786897753322249,0.0032156117,4.758628178788608,4.7868746407872536,0.13584581,0.13284597,0.13355802,0.0001158116,4.758633769007288,4.786874769567974,0.0039700335,4.7589633504890445,4.786539390516913,0.19771513,0.20781347,0.20540836,0.00017970565,4.758977461025263,4.786539593908231,0.0036584674,4.758888644732889,4.786614129269793,0.20200372,0.2031182,0.20743644,0.00017162939,4.75889842192067,4.786614332904418,0.0048928494,4.759419352488626,4.7860832768426675,0.31328148,0.30963707,0.30385616,0.00027306523,4.75944519055346,4.786083582115366,7.397017e-05,4.758652197998888,4.786850612376895,4.758662187625854,4.786850746507531,1.0030751595771055,490.98492,7
507,4.754471381001184,4.803321569228118,0.03368055820465088,0.0021990740206092596,4.783781493989111,0.008766168,0.007843154,0.008737286,0.32269242,4.755481891537531,4.787839502770083,0.0010468046,4.754523518313625,4.787439593864829,0.008774221,0.00874682,0.0066890297,8.697828e-06,4.754524723805292,4.787439605270766,0.0032941408,4.755127637724315,4.786835319061724,0.13338545,0.13007736,0.13427415,0.000110448505,4.755138021360651,4.786835450900852,0.003387174,4.755146177027731,4.786816780750542,0.13614467,0.13247079,0.13355067,0.00011591862,4.755152051893184,4.786816917078882,0.0042088474,4.75551948790691,4.786443371568102,0.19758883,0.20724523,0.20546085,0.00017858262,4.755534678064119,4.786443584592828,0.0038856603,4.7554390269824935,4.786523871902488,0.20188168,0.20334215,0.2073339,0.00017091977,4.755449458977644,4.786524086398173,0.005194516,4.756023642896375,4.785939077019625,0.31345895,0.31027448,0.30395415,0.00027321558,4.756050043252978,4.78593939996932,8.321586e-05,4.755179774759174,4.786783170141324,4.755191364844616,4.786783313397989,1.0034549831791715,493.2665,8
723,4.750920544899626,4.805113134953025,0.03593749925494194,0.002314814832061529,4.7834360987612765,0.008897943,0.0078073125,0.008673203,0.32328242,4.752074894052227,4.787873803351898,0.0011046294,4.750977834098804,4.787434439884001,0.008749072,0.008846709,0.0067098634,8.970277e-06,4.750979085671767,4.7874344525509605,0.0034624191,4.7516387999529535,4.786773283245799,0.13308352,0.13017514,0.13426757,0.0001113239,4.7516506537451,4.786773424145109,0.003519996,4.751650751477808,4.786761336139528,0.13643314,0.13211232,0.13354361,0.00011587891,4.751656810409888,4.786761481137486,0.004402054,4.752062019598011,4.786349948522861,0.19750243,0.20665573,0.20552084,0.00017706321,4.752078512790127,4.786350172306091,0.0040771724,4.751977798175203,4.786434213676563,0.2017683,0.20354603,0.20723137,0.00017003829,4.751988974276851,4.786434440893236,0.0054526934,4.7526172185175914,4.7857945759232,0.3135656,0.31085676,0.30405354,0.0002727601,4.752644306990504,4.785794918865176,9.13322e-05,4.751696089787239,4.786715980376614,4.751709195631797,4.786716133907095,1.00384334490103,495.92047,9
