,train_loss,test_loss,train_acc,test_acc,all_loss,percent_x_embed_trivial_rep,percent_y_embed_trivial_rep,percent_unembed_trivial_rep,percent_hidden_x_trivial_rep,percent_hidden_y_trivial_rep,percent_hidden_xy_trivial_rep,total_percent_hidden_trivial_rep,hidden_excluded_loss_trivial_rep,hidden_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,percent_x_embed_sign_rep,percent_y_embed_sign_rep,percent_unembed_sign_rep,percent_hidden_x_sign_rep,percent_hidden_y_sign_rep,percent_hidden_xy_sign_rep,total_percent_hidden_sign_rep,hidden_excluded_loss_sign_rep,hidden_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,percent_x_embed_standard_rep,percent_y_embed_standard_rep,percent_unembed_standard_rep,percent_hidden_x_standard_rep,percent_hidden_y_standard_rep,percent_hidden_xy_standard_rep,total_percent_hidden_standard_rep,hidden_excluded_loss_standard_rep,hidden_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,percent_x_embed_standard_sign_rep,percent_y_embed_standard_sign_rep,percent_unembed_standard_sign_rep,percent_hidden_x_standard_sign_rep,percent_hidden_y_standard_sign_rep,percent_hidden_xy_standard_sign_rep,total_percent_hidden_standard_sign_rep,hidden_excluded_loss_standard_sign_rep,hidden_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,percent_x_embed_s5_5d_a_rep,percent_y_embed_s5_5d_a_rep,percent_unembed_s5_5d_a_rep,percent_hidden_x_s5_5d_a_rep,percent_hidden_y_s5_5d_a_rep,percent_hidden_xy_s5_5d_a_rep,total_percent_hidden_s5_5d_a_rep,hidden_excluded_loss_s5_5d_a_rep,hidden_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,percent_x_embed_s5_5d_b_rep,percent_y_embed_s5_5d_b_rep,percent_unembed_s5_5d_b_rep,percent_hidden_x_s5_5d_b_rep,percent_hidden_y_s5_5d_b_rep,percent_hidden_xy_s5_5d_b_rep,total_percent_hidden_s5_5d_b_rep,hidden_excluded_loss_s5_5d_b_rep,hidden_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_x_embed_s5_6d_rep,percent_y_embed_s5_6d_rep,percent_unembed_s5_6d_rep,percent_hidden_x_s5_6d_rep,percent_hidden_y_s5_6d_rep,percent_hidden_xy_s5_6d_rep,total_percent_hidden_s5_6d_rep,hidden_excluded_loss_s5_6d_rep,hidden_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,total_hidden_excluded_loss,total_hidden_restricted_loss,test_loss_restricted_loss_ratio,sum_of_squared_weights,percent_hidden_explained,percent_hidden_xy_explained,percent_x_embed_explained,percent_y_embed_explained,percent_unembed_explained,epoch
330,4.784590927737132,4.789561079621788,0.01145833358168602,0.008217592723667622,4.787573019014453,0.008227166,0.007528764,0.009696645,2.688533e-15,2.688533e-15,2.688533e-15,8.0655985e-15,4.784237174617282,4.787762416696332,0.00039368297,4.784607940212256,4.787474731344939,0.009936553,0.008759351,0.008950822,0.003932402,0.003937472,9.271884e-06,0.007879146,4.784608639446158,4.787474738459626,0.00089071225,4.784744880535894,4.78733778792672,0.12764278,0.13070264,0.1311281,0.0560073,0.057403665,0.00015675504,0.11356772,4.784742667075994,4.787337892158602,0.0006637475,4.784705650222889,4.7873770174362,0.13585556,0.13500494,0.13163254,0.056352053,0.057468012,0.00017669649,0.11399676,4.784709607532585,4.787377134144972,0.0009641796,4.784799239642403,4.7872834260277335,0.20689762,0.20330948,0.20847932,0.08668038,0.08852963,0.00024292748,0.17545295,4.784795633992614,4.787283576525134,0.00081111287,4.784766170811615,4.787316496892985,0.20698723,0.21688055,0.20075025,0.08727588,0.095855534,0.000276577,0.18340799,4.784767001183841,4.787316679508995,0.0007076432,4.784774390580595,4.787308273837476,0.30445313,0.2978143,0.30936235,0.12840559,0.1318063,0.00037020945,0.2605821,4.78477661729504,4.78730851493018,3.4772206e-06,4.784761892579658,4.787320776489614,4.784760378305149,4.787320887831355,1.000467942685047,490.35464,0.12144686,0.00016602692,0.13757934,0.139462,0.14007893,0
27,4.780492214161113,4.791197514355978,0.014583333395421505,0.0065972222946584225,4.786915394254679,0.008153145,0.0074626743,0.009686467,3.5099974e-15,3.5099974e-15,3.5099974e-15,1.0529992e-14,4.780297923634614,4.78775358426984,0.0005312975,4.780515091276479,4.787468865606731,0.009985103,0.008688602,0.008931416,0.0039572422,0.003917595,9.2927685e-06,0.00788413,4.78051593733296,4.787468872738504,0.001387627,4.780731203174244,4.787252742136104,0.12743936,0.13048297,0.13110845,0.055797435,0.057419036,0.00015749584,0.11337397,4.780729995896694,4.787252846576173,0.0012271095,4.780703557687152,4.787280388988921,0.1358575,0.13504213,0.13159037,0.056193314,0.05749842,0.00017814769,0.11386988,4.780708333758897,4.787280507180999,0.0016054991,4.7808378535571485,4.787146084739827,0.20690574,0.20332111,0.2085106,0.08656259,0.088586405,0.00024593703,0.17539494,4.780835690231935,4.787146237719915,0.0014116358,4.780796120930529,4.78718782255388,0.20706019,0.21700299,0.20068984,0.08715013,0.096234836,0.00027847232,0.18366343,4.780798372603868,4.787188007251031,0.0014746825,4.78087318158054,4.7871107496969865,0.304599,0.29799953,0.30948287,0.12803045,0.13224418,0.00037146307,0.2606461,4.7808771791822045,4.787110992601397,1.0458615e-05,4.780754080722018,4.787229864953574,4.780753719013913,4.787229976538951,1.0008287752701397,489.73132,0.1212581,0.00016678861,0.13742447,0.13917157,0.14003986,1
344,4.7765592166045625,4.792835230603995,0.01753472350537777,0.005439814645797014,4.786324825006452,0.008083822,0.007385683,0.009670466,3.3618697e-15,3.3618697e-15,3.3618697e-15,1.00856094e-14,4.7765177317495,4.787749685858833,0.0006761357,4.776588430909908,4.7874625274504945,0.010010548,0.008596506,0.008914578,0.003974914,0.0038839218,9.277646e-06,0.007868114,4.776589406026873,4.78746253462786,0.001822053,4.77687411161081,4.787176822936282,0.12728462,0.13029301,0.13110061,0.055615507,0.057468075,0.0001584461,0.11324203,4.776873706316058,4.7871769285801955,0.0017435655,4.776860547891017,4.78719038843598,0.13575897,0.13511112,0.13155687,0.056042157,0.05755263,0.00017926823,0.113774054,4.776865940041314,4.787190509075406,0.0021799358,4.7770301459380455,4.7870207731144525,0.2069594,0.20335454,0.20852228,0.08652253,0.08870047,0.0002492185,0.17547221,4.777029553986731,4.78702093060094,0.00195691,4.776981972685331,4.78706895690387,0.20705281,0.21708313,0.20064974,0.087065466,0.096576855,0.0002806227,0.18392295,4.776985717387127,4.7870691455774494,0.0021662293,4.777120773353553,4.786930131769182,0.30484986,0.29817605,0.3095855,0.12775314,0.13268177,0.00037268395,0.2608076,4.777126439235491,4.786930378634542,2.0091224e-05,4.776903327221744,4.787147607598502,4.776903895152644,4.787147720442608,1.0011880791012777,489.536,0.12111014,0.00016772375,0.13729516,0.13888952,0.14001518,2
314,4.772762108974937,4.794475702094368,0.01979166641831398,0.004513888619840145,4.78579026489557,0.008022443,0.007293594,0.009647379,2.9230588e-15,2.9230588e-15,2.9230588e-15,8.769176e-15,4.7728690679048125,4.787750440017945,0.00080569036,4.772797277305336,4.787456572149044,0.010025242,0.008489745,0.008899721,0.0039883186,0.0038389652,9.329631e-06,0.007836614,4.772798374765272,4.7874565793956,0.0022007576,4.773146348077144,4.787107463766592,0.12710908,0.13014704,0.13110337,0.055452414,0.057555467,0.0001598239,0.1131677,4.773146789336114,4.7871075720103935,0.0021994356,4.773146118492777,4.7871076946124855,0.13560149,0.13520816,0.13152464,0.05591697,0.057619974,0.00018045257,0.11371739,4.773151961405889,4.787107818670233,0.0026973803,4.773350787174573,4.786902998491292,0.20710002,0.20343149,0.20852543,0.08656049,0.08887197,0.00025317678,0.17568563,4.773351577524133,4.78690316230677,0.002437317,4.773294038266425,4.786959760631374,0.20706081,0.21706149,0.2006261,0.08706183,0.09685278,0.0002825309,0.18419713,4.773299313841035,4.78695995473079,0.0027888687,4.773492475233146,4.786761285899877,0.30508095,0.29836848,0.30967337,0.12753652,0.13315536,0.00037417954,0.26106605,4.773499832993604,4.786761539207795,3.132415e-05,4.773181516390269,4.7870722931335905,4.773183055180914,4.787072408650902,1.0015465179574237,489.7657,0.12100431,0.00016915353,0.13713433,0.13863678,0.14000309,3
391,4.769054669580372,4.79613187265821,0.02361111156642437,0.003703703638166189,4.785300991475128,0.007974726,0.007194634,0.009616641,3.2078506e-15,3.2078506e-15,3.2078506e-15,9.623551e-15,4.769307162777691,4.787755779055397,0.0009248237,4.769095706947274,4.7874507019045875,0.010029751,0.008386626,0.008886055,0.004001392,0.0037900268,9.397149e-06,0.0078008156,4.769096850131128,4.787450709213947,0.0025317776,4.769504023263533,4.787042329315793,0.12687984,0.13006628,0.13111526,0.055303484,0.057675146,0.00016126888,0.1131399,4.769505182595868,4.7870424410940435,0.002596552,4.769515522158497,4.787030831446842,0.13540572,0.1352706,0.13148925,0.055815343,0.05769236,0.00018173206,0.11368944,4.769521930464373,4.787030960065901,0.003158479,4.769755393514473,4.786790919504433,0.20732349,0.20356521,0.20852748,0.08668116,0.08909754,0.0002572959,0.17603599,4.769757670753698,4.786791091703518,0.0028572113,4.769688566986478,4.786857765842469,0.20710757,0.21696189,0.20061655,0.087129906,0.09709555,0.00028383278,0.18450929,4.769695056732063,4.78685796657105,0.0033412934,4.769944199293386,4.786602076570877,0.3052789,0.29855478,0.30974877,0.12736778,0.1336591,0.00037519643,0.26140207,4.7699531660450125,4.786602338350024,4.331117e-05,4.769545060593013,4.787001288459375,4.769547362647336,4.787001407533031,1.0019073454022407,490.41296,0.120940715,0.00017066603,0.13690959,0.1384529,0.14000131,4
153,4.765416624553867,4.7978072078066685,0.02656250074505806,0.0038194444496184587,4.78485097454116,0.007948469,0.007113808,0.0095779225,2.9454656e-15,2.9454656e-15,2.9454656e-15,8.836397e-15,4.765813109160866,4.78776570301201,0.0010353806,4.765463593180236,4.787444768680487,0.0100226905,0.008296333,0.008872836,0.004012109,0.0037441032,9.493618e-06,0.007765705,4.76546481148336,4.78744477602902,0.0028047748,4.765925545033655,4.786982740542171,0.12664858,0.13002247,0.13113402,0.05518789,0.057822246,0.00016251685,0.11317266,4.765927455838667,4.7869828569421875,0.0029552863,4.765952858728514,4.786955426557911,0.13519615,0.13532571,0.13145033,0.05574109,0.057789348,0.00018293802,0.11371338,4.765959635964459,4.78695556099136,0.0035468244,4.766221072490513,4.786687158916503,0.20761076,0.20370802,0.20853087,0.08687322,0.089354694,0.00026069177,0.17648861,4.766224749542977,4.786687340410889,0.003222373,4.766147497880809,4.786760758380222,0.20716837,0.21680877,0.20061955,0.087249115,0.09730479,0.00028427155,0.18483818,4.766155163357482,4.7867609666008155,0.0038297027,4.766458942230108,4.786449236552439,0.30540496,0.29872495,0.30981442,0.12725666,0.13417342,0.0003758436,0.26180592,4.766469189103768,4.786449508870128,5.5302768e-05,4.765972513377373,4.78693576643279,4.765975642483222,4.786935890198066,1.0022710388979437,491.46716,0.12093836,0.00017201046,0.13667126,0.1383188,0.14000686,5
23,4.761831983727691,4.799496816625893,0.03107639029622078,0.0038194444496184587,4.784430883529371,0.007953041,0.0070540775,0.009531385,3.067808e-15,3.067808e-15,3.067808e-15,9.203425e-15,4.762371682204832,4.7877803187110075,0.0011354794,4.761884905846149,4.787438812162464,0.01000191,0.008209783,0.008860118,0.0040193084,0.0036999432,9.664437e-06,0.0077289157,4.761886200691208,4.787438819693826,0.0030401172,4.762398745529674,4.786924874934347,0.12641536,0.13001683,0.13115653,0.055103216,0.057996366,0.00016369391,0.11326328,4.762401655389227,4.7869249970635925,0.0032684095,4.762441310791655,4.786882307781086,0.13497081,0.13538286,0.13141012,0.055688262,0.057905156,0.0001837928,0.113777205,4.762448136806867,4.786882448699096,0.0038807532,4.762736325139937,4.78658722443576,0.20792675,0.20385337,0.20853655,0.08711106,0.08962919,0.00026334322,0.1770036,4.76274126081539,4.786587416775337,0.0035308884,4.7626548107679225,4.786668768921388,0.20727026,0.21656087,0.20063093,0.08742629,0.097461425,0.00028406808,0.18517177,4.762663424101193,4.786668986089842,0.0042584566,4.763022799744928,4.786300677515877,0.30546194,0.29892218,0.30987436,0.12720156,0.13471758,0.0003761587,0.2622953,4.763034298953572,4.786300962001058,6.6876e-05,4.762451667648378,4.786871944326013,4.762455872322827,4.786872074000536,1.0026373678740919,492.91968,0.1209922,0.00017335835,0.13641727,0.13822661,0.14001665,6
378,4.758277722862033,4.801216087683533,0.03368055820465088,0.003009259235113859,4.784040741690102,0.008009218,0.0070218714,0.009477551,2.9037429e-15,2.9037429e-15,2.9037429e-15,8.711229e-15,4.758960629876889,4.787799828553804,0.0012246163,4.758336621498057,4.7874328336641785,0.009966439,0.00812256,0.008848065,0.0040209787,0.0036569783,9.8636665e-06,0.0076878206,4.758337978508063,4.78743284155967,0.0032315603,4.758899402224251,4.786869930748118,0.12618348,0.13005102,0.13118142,0.055044778,0.05819192,0.00016444617,0.113401145,4.758903331256963,4.786870059287998,0.0035208059,4.758955051589186,4.786814275715111,0.13472316,0.13542926,0.13137111,0.055654977,0.05804074,0.00018424775,0.113879964,4.758961929580817,4.786814424257969,0.004165056,4.759279290706397,4.7864899510366525,0.2082783,0.20400022,0.20854513,0.087408215,0.08991641,0.00026533857,0.17758997,4.759285514355813,4.786490155513283,0.0037932799,4.759189908391645,4.786579370179445,0.20740205,0.21624985,0.20064676,0.08765358,0.097574055,0.00028325518,0.18551089,4.759199585186153,4.7865795977514,0.004629202,4.7596135229290395,4.7861556252747945,0.3054373,0.2991252,0.30992997,0.12719642,0.13527389,0.00037633438,0.26284665,4.759626029931884,4.786155923824704,7.750492e-05,4.758958299865025,4.786811021617031,4.758963586924401,4.786811158052928,1.0030092955738124,494.76233,0.12108897,0.00017430984,0.13614991,0.13817358,0.14002949,7
507,4.754736189395452,4.8029736908558185,0.03576388955116272,0.002430555410683155,4.783678690310167,0.008128025,0.0070227464,0.009417363,2.5925603e-15,2.5925603e-15,2.5925603e-15,7.777681e-15,4.755563125535556,4.787824460185905,0.0012981185,4.7548008530258326,4.787427065044849,0.009918935,0.008033738,0.008836551,0.004019698,0.003613556,1.0056046e-05,0.00764331,4.754802258911295,4.7874270733917985,0.0033858647,4.755410826152025,4.786816943027457,0.12597078,0.1300768,0.13120808,0.05500742,0.058399774,0.00016475214,0.11357195,4.755415603634568,4.786817078633357,0.0037230093,4.755478010394462,4.786749751951075,0.13448143,0.13548887,0.13133454,0.055637535,0.05821687,0.00018428454,0.11403869,4.755485030127751,4.78674990888656,0.004398807,4.755831760640266,4.786395895943108,0.20864698,0.20415613,0.20855783,0.08774334,0.090224296,0.00026675165,0.17823438,4.755839122593754,4.7863961139975615,0.004010816,4.755735148871865,4.786492551650851,0.20756522,0.21590719,0.20066383,0.08791291,0.09766476,0.0002814317,0.1858591,4.7557456715516295,4.786492790681286,0.0049448977,4.756214067438774,4.786013471542946,0.30528864,0.29931456,0.30998182,0.12721674,0.1358394,0.00037591372,0.2634321,4.75622750259507,4.786013785646204,8.689815e-05,4.755475489709744,4.786752265290259,4.755481672785168,4.786752409260456,1.0033887864273032,496.98343,0.12121526,0.00017480818,0.13588971,0.13811053,0.14004463,8
723,4.751189430954259,4.804775646522635,0.03871527686715126,0.002314814832061529,4.783341160290286,0.008317834,0.0070672003,0.00935195,2.480813e-15,2.480813e-15,2.480813e-15,7.442439e-15,4.752161915293441,4.787854584263522,0.0013610525,4.751259869327961,4.787421287611859,0.0098650735,0.007948857,0.008825183,0.0040178983,0.0035732586,1.0286259e-05,0.0076014437,4.751261293315479,4.787421296483571,0.003505136,4.751915020124941,4.786765957385661,0.12578222,0.13008954,0.13123554,0.05498267,0.05861336,0.00016470806,0.11376074,4.751920574191481,4.786766100585024,0.0038821031,4.751993064059636,4.786687903187508,0.13425002,0.135563,0.13130067,0.055634305,0.058428466,0.00018416083,0.114246935,4.752000287344361,4.78668806982509,0.0045917453,4.752377574529746,4.786303265943226,0.20903473,0.20432009,0.20857522,0.088113464,0.09055367,0.0002677301,0.17893486,4.752385924049834,4.786303499000187,0.0041864626,4.752272729786572,4.786408162672863,0.20770478,0.21555358,0.20068076,0.088182606,0.09774268,0.00027867098,0.18620394,4.752283971186336,4.786408413697838,0.0052119736,4.752807767120897,4.7858729287894555,0.3050453,0.29945776,0.3100307,0.1272635,0.13639846,0.0003751596,0.26403713,4.752822082599858,4.78587326088725,9.4984425e-05,4.751985458380243,4.7866955022286914,4.751992436845793,4.786695654298003,1.0037771342760005,499.57916,0.12136218,0.00017499432,0.1356473,0.1380384,0.14006072,9
